,Trap,Species,NumMosquitos,WnvPresent,Day_length,Tmax,Tmin,Tavg,ResultSpeed,ResultDir,AvgSpeed,Sunset,Sunrise,Heat,Depart,DewPoint,WetBulb,Cool,CodeSum,PrecipTotal,StnPressure,Latitude,Longitude,Month
1132,T028,CULEX PIPIENS,2,0,51180,91.5,72.5,82.5,6.25,24.5,8.9,1904,451,0.0,9,53.45788043478261,76.0,17.5,RA BR,0.685,29.085,41.986921,-87.689778,8
1133,T028,CULEX PIPIENS/RESTUANS,4,0,51180,91.5,72.5,82.5,6.25,24.5,8.9,1904,451,0.0,9,53.45788043478261,76.0,17.5,RA BR,0.685,29.085,41.986921,-87.689778,8
1134,T030,CULEX PIPIENS/RESTUANS,1,0,51180,91.5,72.5,82.5,6.25,24.5,8.9,1904,451,0.0,9,53.45788043478261,76.0,17.5,RA BR,0.685,29.085,41.89923,-87.716788,8
1135,T031,CULEX PIPIENS,3,0,51180,91.5,72.5,82.5,6.25,24.5,8.9,1904,451,0.0,9,53.45788043478261,76.0,17.5,RA BR,0.685,29.085,41.801498,-87.763416,8
1136,T031,CULEX PIPIENS/RESTUANS,1,0,51180,91.5,72.5,82.5,6.25,24.5,8.9,1904,451,0.0,9,53.45788043478261,76.0,17.5,RA BR,0.685,29.085,41.801498,-87.763416,8
1137,T011,CULEX RESTUANS,1,0,51180,91.5,72.5,82.5,6.25,24.5,8.9,1904,451,0.0,9,53.45788043478261,76.0,17.5,RA BR,0.685,29.085,41.944869,-87.832763,8
1138,T033,CULEX PIPIENS,10,0,51180,91.5,72.5,82.5,6.25,24.5,8.9,1904,451,0.0,9,53.45788043478261,76.0,17.5,RA BR,0.685,29.085,41.906638,-87.701431,8
1139,T011,CULEX PIPIENS/RESTUANS,28,1,51180,91.5,72.5,82.5,6.25,24.5,8.9,1904,451,0.0,9,53.45788043478261,76.0,17.5,RA BR,0.685,29.085,41.944869,-87.832763,8
1140,T009,CULEX RESTUANS,1,0,51180,91.5,72.5,82.5,6.25,24.5,8.9,1904,451,0.0,9,53.45788043478261,76.0,17.5,RA BR,0.685,29.085,41.99247800000001,-87.862995,8
1141,T001,CULEX PIPIENS,1,0,51180,91.5,72.5,82.5,6.25,24.5,8.9,1904,451,0.0,9,53.45788043478261,76.0,17.5,RA BR,0.685,29.085,41.953705,-87.733974,8
1142,T001,CULEX PIPIENS/RESTUANS,1,0,51180,91.5,72.5,82.5,6.25,24.5,8.9,1904,451,0.0,9,53.45788043478261,76.0,17.5,RA BR,0.685,29.085,41.953705,-87.733974,8
1143,T002,CULEX PIPIENS,11,0,51180,91.5,72.5,82.5,6.25,24.5,8.9,1904,451,0.0,9,53.45788043478261,76.0,17.5,RA BR,0.685,29.085,41.95469,-87.800991,8
1144,T002,CULEX PIPIENS/RESTUANS,13,0,51180,91.5,72.5,82.5,6.25,24.5,8.9,1904,451,0.0,9,53.45788043478261,76.0,17.5,RA BR,0.685,29.085,41.95469,-87.800991,8
1145,T002,CULEX RESTUANS,2,0,51180,91.5,72.5,82.5,6.25,24.5,8.9,1904,451,0.0,9,53.45788043478261,76.0,17.5,RA BR,0.685,29.085,41.95469,-87.800991,8
1146,T003,CULEX PIPIENS,7,0,51180,91.5,72.5,82.5,6.25,24.5,8.9,1904,451,0.0,9,53.45788043478261,76.0,17.5,RA BR,0.685,29.085,41.964242,-87.757639,8
1147,T003,CULEX PIPIENS/RESTUANS,3,0,51180,91.5,72.5,82.5,6.25,24.5,8.9,1904,451,0.0,9,53.45788043478261,76.0,17.5,RA BR,0.685,29.085,41.964242,-87.757639,8
1148,T006,CULEX PIPIENS,17,0,51180,91.5,72.5,82.5,6.25,24.5,8.9,1904,451,0.0,9,53.45788043478261,76.0,17.5,RA BR,0.685,29.085,41.990284,-87.797127,8
1149,T006,CULEX PIPIENS/RESTUANS,6,0,51180,91.5,72.5,82.5,6.25,24.5,8.9,1904,451,0.0,9,53.45788043478261,76.0,17.5,RA BR,0.685,29.085,41.990284,-87.797127,8
1150,T007,CULEX PIPIENS,1,0,51180,91.5,72.5,82.5,6.25,24.5,8.9,1904,451,0.0,9,53.45788043478261,76.0,17.5,RA BR,0.685,29.085,41.994991,-87.769279,8
1151,T007,CULEX PIPIENS/RESTUANS,1,0,51180,91.5,72.5,82.5,6.25,24.5,8.9,1904,451,0.0,9,53.45788043478261,76.0,17.5,RA BR,0.685,29.085,41.994991,-87.769279,8
1152,T008,CULEX PIPIENS,70,1,51180,91.5,72.5,82.5,6.25,24.5,8.9,1904,451,0.0,9,53.45788043478261,76.0,17.5,RA BR,0.685,29.085,42.008314,-87.77792099999998,8
1153,T008,CULEX PIPIENS/RESTUANS,69,0,51180,91.5,72.5,82.5,6.25,24.5,8.9,1904,451,0.0,9,53.45788043478261,76.0,17.5,RA BR,0.685,29.085,42.008314,-87.77792099999998,8
1154,T008,CULEX RESTUANS,1,0,51180,91.5,72.5,82.5,6.25,24.5,8.9,1904,451,0.0,9,53.45788043478261,76.0,17.5,RA BR,0.685,29.085,42.008314,-87.77792099999998,8
1155,T009,CULEX PIPIENS,27,0,51180,91.5,72.5,82.5,6.25,24.5,8.9,1904,451,0.0,9,53.45788043478261,76.0,17.5,RA BR,0.685,29.085,41.98196400000001,-87.812827,8
1156,T009,CULEX PIPIENS,27,0,51180,91.5,72.5,82.5,6.25,24.5,8.9,1904,451,0.0,9,53.45788043478261,76.0,17.5,RA BR,0.685,29.085,41.99247800000001,-87.862995,8
1157,T009,CULEX PIPIENS/RESTUANS,9,0,51180,91.5,72.5,82.5,6.25,24.5,8.9,1904,451,0.0,9,53.45788043478261,76.0,17.5,RA BR,0.685,29.085,41.98196400000001,-87.812827,8
1158,T009,CULEX PIPIENS/RESTUANS,9,0,51180,91.5,72.5,82.5,6.25,24.5,8.9,1904,451,0.0,9,53.45788043478261,76.0,17.5,RA BR,0.685,29.085,41.99247800000001,-87.862995,8
1159,T009,CULEX RESTUANS,1,0,51180,91.5,72.5,82.5,6.25,24.5,8.9,1904,451,0.0,9,53.45788043478261,76.0,17.5,RA BR,0.685,29.085,41.98196400000001,-87.812827,8
1160,T011,CULEX PIPIENS,43,1,51180,91.5,72.5,82.5,6.25,24.5,8.9,1904,451,0.0,9,53.45788043478261,76.0,17.5,RA BR,0.685,29.085,41.944869,-87.832763,8
1161,T033,CULEX PIPIENS/RESTUANS,15,0,51180,91.5,72.5,82.5,6.25,24.5,8.9,1904,451,0.0,9,53.45788043478261,76.0,17.5,RA BR,0.685,29.085,41.906638,-87.701431,8
1162,T025,CULEX PIPIENS/RESTUANS,7,0,51180,91.5,72.5,82.5,6.25,24.5,8.9,1904,451,0.0,9,53.45788043478261,76.0,17.5,RA BR,0.685,29.085,41.979243,-87.750938,8
1163,T035,CULEX PIPIENS/RESTUANS,4,0,51180,91.5,72.5,82.5,6.25,24.5,8.9,1904,451,0.0,9,53.45788043478261,76.0,17.5,RA BR,0.685,29.085,41.836644,-87.677737,8
1164,T063,CULEX PIPIENS/RESTUANS,4,0,51180,91.5,72.5,82.5,6.25,24.5,8.9,1904,451,0.0,9,53.45788043478261,76.0,17.5,RA BR,0.685,29.085,41.82561,-87.726549,8
1165,T065,CULEX PIPIENS,4,0,51180,91.5,72.5,82.5,6.25,24.5,8.9,1904,451,0.0,9,53.45788043478261,76.0,17.5,RA BR,0.685,29.085,41.778297,-87.752411,8
1166,T065,CULEX PIPIENS/RESTUANS,29,0,51180,91.5,72.5,82.5,6.25,24.5,8.9,1904,451,0.0,9,53.45788043478261,76.0,17.5,RA BR,0.685,29.085,41.778297,-87.752411,8
1167,T081,CULEX PIPIENS/RESTUANS,8,0,51180,91.5,72.5,82.5,6.25,24.5,8.9,1904,451,0.0,9,53.45788043478261,76.0,17.5,RA BR,0.685,29.085,41.821582,-87.62779599999998,8
1168,T067,CULEX PIPIENS,2,0,51180,91.5,72.5,82.5,6.25,24.5,8.9,1904,451,0.0,9,53.45788043478261,76.0,17.5,RA BR,0.685,29.085,41.759346,-87.745602,8
1169,T067,CULEX PIPIENS/RESTUANS,4,0,51180,91.5,72.5,82.5,6.25,24.5,8.9,1904,451,0.0,9,53.45788043478261,76.0,17.5,RA BR,0.685,29.085,41.759346,-87.745602,8
1170,T069,CULEX PIPIENS/RESTUANS,5,0,51180,91.5,72.5,82.5,6.25,24.5,8.9,1904,451,0.0,9,53.45788043478261,76.0,17.5,RA BR,0.685,29.085,41.768388,-87.678649,8
1171,T034,CULEX PIPIENS,1,0,51180,91.5,72.5,82.5,6.25,24.5,8.9,1904,451,0.0,9,53.45788043478261,76.0,17.5,RA BR,0.685,29.085,41.843811,-87.686763,8
1172,T073,CULEX PIPIENS,9,0,51180,91.5,72.5,82.5,6.25,24.5,8.9,1904,451,0.0,9,53.45788043478261,76.0,17.5,RA BR,0.685,29.085,41.773215,-87.60088,8
1173,T061,CULEX PIPIENS/RESTUANS,13,0,51180,91.5,72.5,82.5,6.25,24.5,8.9,1904,451,0.0,9,53.45788043478261,76.0,17.5,RA BR,0.685,29.085,41.801179,-87.679447,8
1174,T073,CULEX PIPIENS/RESTUANS,18,0,51180,91.5,72.5,82.5,6.25,24.5,8.9,1904,451,0.0,9,53.45788043478261,76.0,17.5,RA BR,0.685,29.085,41.773215,-87.60088,8
1175,T074,CULEX PIPIENS/RESTUANS,39,0,51180,91.5,72.5,82.5,6.25,24.5,8.9,1904,451,0.0,9,53.45788043478261,76.0,17.5,RA BR,0.685,29.085,41.822536,-87.66634300000003,8
1176,T074,CULEX RESTUANS,3,0,51180,91.5,72.5,82.5,6.25,24.5,8.9,1904,451,0.0,9,53.45788043478261,76.0,17.5,RA BR,0.685,29.085,41.822536,-87.66634300000003,8
1177,T075,CULEX PIPIENS,9,0,51180,91.5,72.5,82.5,6.25,24.5,8.9,1904,451,0.0,9,53.45788043478261,76.0,17.5,RA BR,0.685,29.085,41.799282,-87.585487,8
1178,T075,CULEX PIPIENS/RESTUANS,7,0,51180,91.5,72.5,82.5,6.25,24.5,8.9,1904,451,0.0,9,53.45788043478261,76.0,17.5,RA BR,0.685,29.085,41.799282,-87.585487,8
1179,T079,CULEX PIPIENS,2,0,51180,91.5,72.5,82.5,6.25,24.5,8.9,1904,451,0.0,9,53.45788043478261,76.0,17.5,RA BR,0.685,29.085,41.766202,-87.562889,8
1180,T079,CULEX PIPIENS/RESTUANS,2,0,51180,91.5,72.5,82.5,6.25,24.5,8.9,1904,451,0.0,9,53.45788043478261,76.0,17.5,RA BR,0.685,29.085,41.766202,-87.562889,8
1181,T079,CULEX RESTUANS,1,0,51180,91.5,72.5,82.5,6.25,24.5,8.9,1904,451,0.0,9,53.45788043478261,76.0,17.5,RA BR,0.685,29.085,41.766202,-87.562889,8
1182,T080,CULEX PIPIENS,1,0,51180,91.5,72.5,82.5,6.25,24.5,8.9,1904,451,0.0,9,53.45788043478261,76.0,17.5,RA BR,0.685,29.085,41.754676,-87.612922,8
1183,T080,CULEX PIPIENS/RESTUANS,2,0,51180,91.5,72.5,82.5,6.25,24.5,8.9,1904,451,0.0,9,53.45788043478261,76.0,17.5,RA BR,0.685,29.085,41.754676,-87.612922,8
1184,T074,CULEX PIPIENS,45,0,51180,91.5,72.5,82.5,6.25,24.5,8.9,1904,451,0.0,9,53.45788043478261,76.0,17.5,RA BR,0.685,29.085,41.822536,-87.66634300000003,8
1185,T061,CULEX PIPIENS,9,0,51180,91.5,72.5,82.5,6.25,24.5,8.9,1904,451,0.0,9,53.45788043478261,76.0,17.5,RA BR,0.685,29.085,41.801179,-87.679447,8
1186,T070,CULEX PIPIENS/RESTUANS,5,0,51180,91.5,72.5,82.5,6.25,24.5,8.9,1904,451,0.0,9,53.45788043478261,76.0,17.5,RA BR,0.685,29.085,41.797616,-87.797894,8
1187,T054,CULEX PIPIENS/RESTUANS,1,0,51180,91.5,72.5,82.5,6.25,24.5,8.9,1904,451,0.0,9,53.45788043478261,76.0,17.5,RA BR,0.685,29.085,41.921965,-87.632085,8
1188,T060,CULEX PIPIENS/RESTUANS,1,0,51180,91.5,72.5,82.5,6.25,24.5,8.9,1904,451,0.0,9,53.45788043478261,76.0,17.5,RA BR,0.685,29.085,41.823065,-87.67837800000002,8
1189,T035,CULEX RESTUANS,1,0,51180,91.5,72.5,82.5,6.25,24.5,8.9,1904,451,0.0,9,53.45788043478261,76.0,17.5,RA BR,0.685,29.085,41.836644,-87.677737,8
1190,T035,CULEX RESTUANS,1,0,51180,91.5,72.5,82.5,6.25,24.5,8.9,1904,451,0.0,9,53.45788043478261,76.0,17.5,RA BR,0.685,29.085,41.763733,-87.742302,8
1191,T036,CULEX PIPIENS/RESTUANS,2,0,51180,91.5,72.5,82.5,6.25,24.5,8.9,1904,451,0.0,9,53.45788043478261,76.0,17.5,RA BR,0.685,29.085,41.837085,-87.729384,8
1192,T037,CULEX PIPIENS,8,0,51180,91.5,72.5,82.5,6.25,24.5,8.9,1904,451,0.0,9,53.45788043478261,76.0,17.5,RA BR,0.685,29.085,41.921177,-87.79518,8
1193,T037,CULEX PIPIENS/RESTUANS,15,0,51180,91.5,72.5,82.5,6.25,24.5,8.9,1904,451,0.0,9,53.45788043478261,76.0,17.5,RA BR,0.685,29.085,41.921177,-87.79518,8
1194,T039,CULEX PIPIENS,6,0,51180,91.5,72.5,82.5,6.25,24.5,8.9,1904,451,0.0,9,53.45788043478261,76.0,17.5,RA BR,0.685,29.085,41.911824,-87.726737,8
1195,T039,CULEX PIPIENS/RESTUANS,18,0,51180,91.5,72.5,82.5,6.25,24.5,8.9,1904,451,0.0,9,53.45788043478261,76.0,17.5,RA BR,0.685,29.085,41.911824,-87.726737,8
1196,T043,CULEX PIPIENS,4,0,51180,91.5,72.5,82.5,6.25,24.5,8.9,1904,451,0.0,9,53.45788043478261,76.0,17.5,RA BR,0.685,29.085,41.857402,-87.694991,8
1197,T035,CULEX PIPIENS/RESTUANS,4,0,51180,91.5,72.5,82.5,6.25,24.5,8.9,1904,451,0.0,9,53.45788043478261,76.0,17.5,RA BR,0.685,29.085,41.763733,-87.742302,8
1198,T045,CULEX PIPIENS/RESTUANS,20,0,51180,91.5,72.5,82.5,6.25,24.5,8.9,1904,451,0.0,9,53.45788043478261,76.0,17.5,RA BR,0.685,29.085,41.9216,-87.666455,8
1199,T046,CULEX PIPIENS,5,0,51180,91.5,72.5,82.5,6.25,24.5,8.9,1904,451,0.0,9,53.45788043478261,76.0,17.5,RA BR,0.685,29.085,41.891118,-87.65449100000002,8
1200,T046,CULEX PIPIENS/RESTUANS,2,0,51180,91.5,72.5,82.5,6.25,24.5,8.9,1904,451,0.0,9,53.45788043478261,76.0,17.5,RA BR,0.685,29.085,41.891118,-87.65449100000002,8
1201,T048,CULEX PIPIENS,5,0,51180,91.5,72.5,82.5,6.25,24.5,8.9,1904,451,0.0,9,53.45788043478261,76.0,17.5,RA BR,0.685,29.085,41.867108,-87.654224,8
1202,T048,CULEX PIPIENS/RESTUANS,5,0,51180,91.5,72.5,82.5,6.25,24.5,8.9,1904,451,0.0,9,53.45788043478261,76.0,17.5,RA BR,0.685,29.085,41.867108,-87.654224,8
1203,T049,CULEX PIPIENS,2,0,51180,91.5,72.5,82.5,6.25,24.5,8.9,1904,451,0.0,9,53.45788043478261,76.0,17.5,RA BR,0.685,29.085,41.896282,-87.655232,8
1204,T049,CULEX PIPIENS/RESTUANS,5,0,51180,91.5,72.5,82.5,6.25,24.5,8.9,1904,451,0.0,9,53.45788043478261,76.0,17.5,RA BR,0.685,29.085,41.896282,-87.655232,8
1205,T050,CULEX PIPIENS,1,0,51180,91.5,72.5,82.5,6.25,24.5,8.9,1904,451,0.0,9,53.45788043478261,76.0,17.5,RA BR,0.685,29.085,41.919343,-87.694259,8
1206,T050,CULEX PIPIENS/RESTUANS,1,0,51180,91.5,72.5,82.5,6.25,24.5,8.9,1904,451,0.0,9,53.45788043478261,76.0,17.5,RA BR,0.685,29.085,41.919343,-87.694259,8
1207,T045,CULEX PIPIENS,8,0,51180,91.5,72.5,82.5,6.25,24.5,8.9,1904,451,0.0,9,53.45788043478261,76.0,17.5,RA BR,0.685,29.085,41.9216,-87.666455,8
1208,T138,CULEX PIPIENS/RESTUANS,234,0,51060,87.0,73.5,80.5,2.25,3.5,6.65,1903,452,0.0,7,53.45788043478261,73.5,15.5,TSRA RA BR,0.075,29.155,41.72646500000001,-87.585413,8
1209,T138,CULEX PIPIENS,1658,1,51060,87.0,73.5,80.5,2.25,3.5,6.65,1903,452,0.0,7,53.45788043478261,73.5,15.5,TSRA RA BR,0.075,29.155,41.72646500000001,-87.585413,8
1210,T128,CULEX RESTUANS,16,0,51060,87.0,73.5,80.5,2.25,3.5,6.65,1903,452,0.0,7,53.45788043478261,73.5,15.5,TSRA RA BR,0.075,29.155,41.704572,-87.56566600000002,8
1211,T128,CULEX PIPIENS/RESTUANS,80,1,51060,87.0,73.5,80.5,2.25,3.5,6.65,1903,452,0.0,7,53.45788043478261,73.5,15.5,TSRA RA BR,0.075,29.155,41.704572,-87.56566600000002,8
1212,T128,CULEX PIPIENS,305,0,51060,87.0,73.5,80.5,2.25,3.5,6.65,1903,452,0.0,7,53.45788043478261,73.5,15.5,TSRA RA BR,0.075,29.155,41.704572,-87.56566600000002,8
1213,T115,CULEX PIPIENS/RESTUANS,315,1,51060,87.0,73.5,80.5,2.25,3.5,6.65,1903,452,0.0,7,53.45788043478261,73.5,15.5,TSRA RA BR,0.075,29.155,41.673408,-87.599862,8
1214,T115,CULEX PIPIENS,1310,1,51060,87.0,73.5,80.5,2.25,3.5,6.65,1903,452,0.0,7,53.45788043478261,73.5,15.5,TSRA RA BR,0.075,29.155,41.673408,-87.599862,8
1215,T107,CULEX PIPIENS,9,0,51060,87.0,73.5,80.5,2.25,3.5,6.65,1903,452,0.0,7,53.45788043478261,73.5,15.5,TSRA RA BR,0.075,29.155,41.729669,-87.582699,8
1216,T103,CULEX RESTUANS,2,0,51060,87.0,73.5,80.5,2.25,3.5,6.65,1903,452,0.0,7,53.45788043478261,73.5,15.5,TSRA RA BR,0.075,29.155,41.702724,-87.536497,8
1217,T103,CULEX PIPIENS/RESTUANS,137,0,51060,87.0,73.5,80.5,2.25,3.5,6.65,1903,452,0.0,7,53.45788043478261,73.5,15.5,TSRA RA BR,0.075,29.155,41.702724,-87.536497,8
1218,T103,CULEX PIPIENS,110,1,51060,87.0,73.5,80.5,2.25,3.5,6.65,1903,452,0.0,7,53.45788043478261,73.5,15.5,TSRA RA BR,0.075,29.155,41.702724,-87.536497,8
1219,T107,CULEX PIPIENS/RESTUANS,10,0,51060,87.0,73.5,80.5,2.25,3.5,6.65,1903,452,0.0,7,53.45788043478261,73.5,15.5,TSRA RA BR,0.075,29.155,41.729669,-87.582699,8
1220,T209,CULEX PIPIENS/RESTUANS,39,0,50940,84.5,72.5,78.5,2.8,28.0,6.15,1902,453,0.0,5,53.45788043478261,73.0,13.5,TSRA RA,0.255,29.16,41.740641,-87.546587,8
1221,T215,CULEX TERRITANS,1,0,50940,84.5,72.5,78.5,2.8,28.0,6.15,1902,453,0.0,5,53.45788043478261,73.0,13.5,TSRA RA,0.255,29.16,41.686398,-87.531635,8
1222,T215,CULEX PIPIENS/RESTUANS,25,0,50940,84.5,72.5,78.5,2.8,28.0,6.15,1902,453,0.0,5,53.45788043478261,73.0,13.5,TSRA RA,0.255,29.16,41.686398,-87.531635,8
1223,T215,CULEX PIPIENS,7,0,50940,84.5,72.5,78.5,2.8,28.0,6.15,1902,453,0.0,5,53.45788043478261,73.0,13.5,TSRA RA,0.255,29.16,41.686398,-87.531635,8
1224,T212,CULEX TERRITANS,18,0,50940,84.5,72.5,78.5,2.8,28.0,6.15,1902,453,0.0,5,53.45788043478261,73.0,13.5,TSRA RA,0.255,29.16,41.680946,-87.535198,8
1225,T212,CULEX PIPIENS/RESTUANS,53,0,50940,84.5,72.5,78.5,2.8,28.0,6.15,1902,453,0.0,5,53.45788043478261,73.0,13.5,TSRA RA,0.255,29.16,41.680946,-87.535198,8
1226,T212,CULEX PIPIENS,36,0,50940,84.5,72.5,78.5,2.8,28.0,6.15,1902,453,0.0,5,53.45788043478261,73.0,13.5,TSRA RA,0.255,29.16,41.680946,-87.535198,8
1227,T209,CULEX RESTUANS,1,0,50940,84.5,72.5,78.5,2.8,28.0,6.15,1902,453,0.0,5,53.45788043478261,73.0,13.5,TSRA RA,0.255,29.16,41.740641,-87.546587,8
1228,T209,CULEX PIPIENS,41,1,50940,84.5,72.5,78.5,2.8,28.0,6.15,1902,453,0.0,5,53.45788043478261,73.0,13.5,TSRA RA,0.255,29.16,41.740641,-87.546587,8
1229,T215,CULEX SALINARIUS,1,0,50940,84.5,72.5,78.5,2.8,28.0,6.15,1902,453,0.0,5,53.45788043478261,73.0,13.5,TSRA RA,0.255,29.16,41.686398,-87.531635,8
1230,T206,CULEX PIPIENS,1,0,50940,84.5,72.5,78.5,2.8,28.0,6.15,1902,453,0.0,5,53.45788043478261,73.0,13.5,TSRA RA,0.255,29.16,41.737052,-87.54306700000002,8
1231,T200,CULEX TERRITANS,19,0,50940,84.5,72.5,78.5,2.8,28.0,6.15,1902,453,0.0,5,53.45788043478261,73.0,13.5,TSRA RA,0.255,29.16,41.678618,-87.559308,8
1232,T200,CULEX PIPIENS/RESTUANS,115,0,50940,84.5,72.5,78.5,2.8,28.0,6.15,1902,453,0.0,5,53.45788043478261,73.0,13.5,TSRA RA,0.255,29.16,41.678618,-87.559308,8
1233,T200,CULEX PIPIENS,100,0,50940,84.5,72.5,78.5,2.8,28.0,6.15,1902,453,0.0,5,53.45788043478261,73.0,13.5,TSRA RA,0.255,29.16,41.678618,-87.559308,8
1234,T138,CULEX PIPIENS,25,0,50940,84.5,72.5,78.5,2.8,28.0,6.15,1902,453,0.0,5,53.45788043478261,73.0,13.5,TSRA RA,0.255,29.16,41.72646500000001,-87.585413,8
1235,T013,CULEX RESTUANS,5,0,50940,84.5,72.5,78.5,2.8,28.0,6.15,1902,453,0.0,5,53.45788043478261,73.0,13.5,TSRA RA,0.255,29.16,41.923738,-87.785288,8
1236,T013,CULEX PIPIENS/RESTUANS,8,0,50940,84.5,72.5,78.5,2.8,28.0,6.15,1902,453,0.0,5,53.45788043478261,73.0,13.5,TSRA RA,0.255,29.16,41.923738,-87.785288,8
1237,T013,CULEX PIPIENS,11,0,50940,84.5,72.5,78.5,2.8,28.0,6.15,1902,453,0.0,5,53.45788043478261,73.0,13.5,TSRA RA,0.255,29.16,41.923738,-87.785288,8
1238,T206,CULEX PIPIENS/RESTUANS,1,0,50940,84.5,72.5,78.5,2.8,28.0,6.15,1902,453,0.0,5,53.45788043478261,73.0,13.5,TSRA RA,0.255,29.16,41.737052,-87.54306700000002,8
1239,T097,CULEX PIPIENS,15,0,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,41.644612,-87.60449799999998,8
1240,T096,CULEX RESTUANS,3,0,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,41.731922,-87.677512,8
1241,T096,CULEX PIPIENS/RESTUANS,12,0,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,41.731922,-87.677512,8
1242,T096,CULEX PIPIENS,17,0,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,41.731922,-87.677512,8
1243,T095,CULEX RESTUANS,2,0,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,41.704336,-87.70373599999998,8
1244,T094,CULEX PIPIENS,13,0,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,41.720848,-87.666014,8
1245,T095,CULEX PIPIENS,2,0,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,41.704336,-87.70373599999998,8
1246,T094,CULEX PIPIENS/RESTUANS,13,0,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,41.720848,-87.666014,8
1247,T097,CULEX PIPIENS/RESTUANS,10,0,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,41.644612,-87.60449799999998,8
1248,T092,CULEX PIPIENS/RESTUANS,3,0,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,41.869216,-87.627561,8
1249,T095,CULEX PIPIENS/RESTUANS,4,0,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,41.704336,-87.70373599999998,8
1250,T099,CULEX PIPIENS,2,0,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,41.733643,-87.55551,8
1251,T102,CULEX PIPIENS/RESTUANS,15,0,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,41.750498,-87.605294,8
1252,T100,CULEX PIPIENS,34,0,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,41.717753,-87.531657,8
1253,T100,CULEX PIPIENS/RESTUANS,32,0,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,41.717753,-87.531657,8
1254,T102,CULEX PIPIENS,18,0,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,41.750498,-87.605294,8
1255,T092,CULEX PIPIENS,11,0,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,41.869216,-87.627561,8
1256,T103,CULEX PIPIENS,157,0,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,41.702724,-87.536497,8
1257,T103,CULEX PIPIENS/RESTUANS,253,0,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,41.702724,-87.536497,8
1258,T103,CULEX SALINARIUS,1,0,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,41.702724,-87.536497,8
1259,T103,CULEX TERRITANS,6,0,50100,80.5,71.5,76.5,4.15,6.5,6.449999999999998,1854,459,0.0,4,53.45788043478261,70.5,11.5,TSRA RA BR,0.53,29.200000000000006,41.702724,-87.536497,8
