,Trap,Species,NumMosquitos,WnvPresent,Day_length,Tmax,Tmin,Tavg,ResultSpeed,ResultDir,AvgSpeed,Sunset,Sunrise,Heat,Depart,DewPoint,WetBulb,Cool,CodeSum,PrecipTotal,StnPressure,Latitude,Longitude,Month,Day_length_shift,Tavg_shift,Heat_shift,Cool_shift,Tmax_shift,Tmin_shift,Depart_shift,ResultSpeed_shift,ResultDir_shift,WetBulb_shift
771,T065,CULEX SALINARIUS,1,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.778296999999995,-87.752411,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
772,T066,CULEX PIPIENS,21,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.77166,-87.703047,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
773,T066,CULEX PIPIENS/RESTUANS,55,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.77166,-87.703047,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
774,T066,CULEX RESTUANS,6,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.77166,-87.703047,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
775,T067,CULEX PIPIENS,10,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.759346,-87.745602,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
776,T067,CULEX PIPIENS/RESTUANS,46,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.759346,-87.745602,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
777,T067,CULEX RESTUANS,6,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.759346,-87.745602,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
778,T067,CULEX SALINARIUS,1,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.759346,-87.745602,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
779,T069,CULEX PIPIENS,7,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.768388,-87.678649,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
780,T069,CULEX PIPIENS/RESTUANS,15,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.768388,-87.678649,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
781,T069,CULEX RESTUANS,7,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.768388,-87.678649,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
782,T070,CULEX PIPIENS,7,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.797616,-87.797894,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
783,T070,CULEX PIPIENS/RESTUANS,15,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.797616,-87.797894,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
784,T070,CULEX RESTUANS,1,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.797616,-87.797894,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
785,T071,CULEX PIPIENS,2,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.781416,-87.77653199999996,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
786,T071,CULEX PIPIENS/RESTUANS,8,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.781416,-87.77653199999996,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
787,T072,CULEX PIPIENS,2,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.74785,-87.70271600000002,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
788,T072,CULEX PIPIENS/RESTUANS,5,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.74785,-87.70271600000002,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
789,T073,CULEX PIPIENS,4,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.773215,-87.60088,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
790,T073,CULEX PIPIENS/RESTUANS,18,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.773215,-87.60088,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
791,T073,CULEX RESTUANS,2,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.773215,-87.60088,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
792,T074,CULEX PIPIENS,12,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.822536,-87.66634300000004,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
793,T074,CULEX PIPIENS/RESTUANS,65,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.822536,-87.66634300000004,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
794,T074,CULEX RESTUANS,5,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.822536,-87.66634300000004,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
795,T075,CULEX PIPIENS,2,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.799282,-87.585487,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
796,T075,CULEX PIPIENS/RESTUANS,4,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.799282,-87.585487,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
797,T077,CULEX PIPIENS,2,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.778748,-87.586427,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
798,T077,CULEX PIPIENS/RESTUANS,9,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.778748,-87.586427,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
799,T077,CULEX RESTUANS,1,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.778748,-87.586427,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
800,T078,CULEX PIPIENS/RESTUANS,8,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.775051,-87.65535600000004,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
801,T079,CULEX PIPIENS,10,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.766202,-87.562889,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
802,T079,CULEX PIPIENS/RESTUANS,15,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.766202,-87.562889,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
803,T079,CULEX RESTUANS,6,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.766202,-87.562889,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
804,T080,CULEX PIPIENS,5,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.754676,-87.612922,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
805,T080,CULEX PIPIENS/RESTUANS,6,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.754676,-87.612922,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
806,T080,CULEX RESTUANS,4,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.754676,-87.612922,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
807,T081,CULEX PIPIENS,3,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.821582,-87.62779599999998,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
808,T081,CULEX PIPIENS/RESTUANS,20,1,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.821582,-87.62779599999998,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
809,T081,CULEX RESTUANS,1,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.821582,-87.62779599999998,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
810,T082,CULEX PIPIENS,52,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.803422999999995,-87.642984,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
811,T082,CULEX PIPIENS/RESTUANS,69,1,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.803422999999995,-87.642984,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
812,T082,CULEX RESTUANS,2,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.803422999999995,-87.642984,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
813,T083,CULEX PIPIENS,6,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.754292,-87.590773,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
814,T083,CULEX PIPIENS/RESTUANS,18,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.754292,-87.590773,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
815,T083,CULEX RESTUANS,6,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.754292,-87.590773,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
816,T084,CULEX PIPIENS,2,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.692555,-87.598865,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
817,T084,CULEX PIPIENS/RESTUANS,2,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.692555,-87.598865,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
818,T085,CULEX PIPIENS,7,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.721474,-87.648064,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
819,T085,CULEX PIPIENS/RESTUANS,10,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.721474,-87.648064,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
820,T085,CULEX RESTUANS,1,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.721474,-87.648064,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
821,T086,CULEX PIPIENS,89,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.688324,-87.676709,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
822,T086,CULEX PIPIENS/RESTUANS,223,1,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.688324,-87.676709,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
823,T086,CULEX RESTUANS,28,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.688324,-87.676709,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
824,T088,CULEX PIPIENS,3,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.869107,-87.69629300000004,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
825,T088,CULEX PIPIENS/RESTUANS,9,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.869107,-87.69629300000004,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
826,T089,CULEX PIPIENS,1,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.723195000000004,-87.64997,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
827,T089,CULEX PIPIENS/RESTUANS,2,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.723195000000004,-87.64997,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
828,T090,CULEX PIPIENS,24,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.868077,-87.666901,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
829,T090,CULEX PIPIENS/RESTUANS,61,1,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.868077,-87.666901,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
830,T090,CULEX RESTUANS,8,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.868077,-87.666901,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
831,T091,CULEX PIPIENS,16,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.862292,-87.64886,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
832,T091,CULEX PIPIENS/RESTUANS,24,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.862292,-87.64886,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
833,T091,CULEX RESTUANS,1,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.862292,-87.64886,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
834,T092,CULEX PIPIENS,3,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.869215999999994,-87.627561,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
835,T092,CULEX PIPIENS/RESTUANS,15,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.869215999999994,-87.627561,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
836,T092,CULEX RESTUANS,1,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.869215999999994,-87.627561,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
837,T094,CULEX PIPIENS,6,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.720848,-87.666014,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
838,T094,CULEX PIPIENS/RESTUANS,3,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.720848,-87.666014,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
839,T094,CULEX RESTUANS,1,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.720848,-87.666014,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
840,T096,CULEX PIPIENS,17,1,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.731922,-87.677512,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
841,T096,CULEX PIPIENS/RESTUANS,20,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.731922,-87.677512,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
842,T096,CULEX RESTUANS,3,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.731922,-87.677512,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
843,T096,CULEX SALINARIUS,1,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.731922,-87.677512,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
844,T097,CULEX PIPIENS/RESTUANS,11,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.644612,-87.60449799999998,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
845,T099,CULEX PIPIENS,1,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.733643,-87.55551,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
846,T099,CULEX PIPIENS/RESTUANS,4,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.733643,-87.55551,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
847,T099,CULEX RESTUANS,1,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.733643,-87.55551,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
848,T100,CULEX PIPIENS,1,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.717753,-87.531657,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
849,T100,CULEX PIPIENS/RESTUANS,9,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.717753,-87.531657,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
850,T100,CULEX RESTUANS,3,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.717753,-87.531657,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
851,T102,CULEX PIPIENS,2,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.750498,-87.605294,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
852,T102,CULEX PIPIENS/RESTUANS,13,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.750498,-87.605294,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
853,T102,CULEX RESTUANS,3,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.750498,-87.605294,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
854,T103,CULEX PIPIENS,88,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.702723999999996,-87.536497,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
855,T103,CULEX PIPIENS/RESTUANS,378,1,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.702723999999996,-87.536497,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
856,T103,CULEX RESTUANS,43,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.702723999999996,-87.536497,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
857,T103,CULEX TERRITANS,1,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.702723999999996,-87.536497,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
858,T107,CULEX PIPIENS,1,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.729669,-87.582699,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
859,T107,CULEX PIPIENS/RESTUANS,2,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.729669,-87.582699,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
860,T114,CULEX PIPIENS,5,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.798697,-87.736812,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
861,T114,CULEX PIPIENS/RESTUANS,51,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.798697,-87.736812,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
862,T114,CULEX RESTUANS,3,0,51960,91.5,69.0,80.5,2.8,11.0,3.9,1911,445,0.0,8,53.45788043478261,69.5,15.5,HZ,0.0,29.315,41.798697,-87.736812,8,51960.0,80.5,0.0,15.5,91.5,69.0,8.0,2.7999999999999963,11.0,69.5
