,Trap,Species,NumMosquitos,WnvPresent,Day_length,Tmax,Tmin,Tavg,ResultSpeed,ResultDir,AvgSpeed,Sunset,Heat,Depart,DewPoint,Cool,CodeSum,PrecipTotal,StnPressure,Latitude,Longitude,Month,Day_length_exp,Tavg_shift,Heat_exp,Cool_shift,Tmax_shift,Tmin_shift,Depart_shift,ResultSpeed_shift,ResultDir_exp,PrecipTotal_exp
2871,T148,CULEX RESTUANS,2,0,53700,63.0,54.5,59.0,6.8,29.5,8.2,1916,6.0,-5,53.45788043478261,0.0, ,0.0,29.085,42.01743,-87.68776899999996,5,49391.573816155986,59.0,0.6866295264623955,0.0,63.0,54.5,-5.0,6.799999999999998,17.954561281337046,0.18268628133704634
2872,T151,CULEX RESTUANS,1,0,53700,63.0,54.5,59.0,6.8,29.5,8.2,1916,6.0,-5,53.45788043478261,0.0, ,0.0,29.085,41.916265,-87.800515,5,49393.07344239471,59.0,0.688478941872607,0.0,63.0,54.5,-5.0,6.799999999999998,17.958579881656803,0.1826226940480324
2873,T152,CULEX PIPIENS/RESTUANS,2,0,53700,63.0,54.5,59.0,6.8,29.5,8.2,1916,6.0,-5,53.45788043478261,0.0, ,0.0,29.085,41.846075,-87.716277,5,49394.57202505219,59.0,0.6903270702853166,0.0,63.0,54.5,-5.0,6.799999999999998,17.96259568545581,0.18255915100904563
2874,T155,CULEX RESTUANS,1,0,53700,63.0,54.5,59.0,6.8,29.5,8.2,1916,6.0,-5,53.45788043478261,0.0, ,0.0,29.085,41.776156,-87.778927,5,49396.06956521739,59.0,0.6921739130434783,0.0,63.0,54.5,-5.0,6.799999999999998,17.966608695652173,0.18249565217391203
2875,T159,CULEX PIPIENS/RESTUANS,2,0,53700,63.0,54.5,59.0,6.8,29.5,8.2,1916,6.0,-5,53.45788043478261,0.0, ,0.0,29.085,41.732984,-87.649642,5,49397.56606397775,59.0,0.694019471488178,0.0,63.0,54.5,-5.0,6.799999999999998,17.970618915159946,0.18243219749652195
2876,T160,CULEX PIPIENS/RESTUANS,1,0,53700,63.0,54.5,59.0,6.8,29.5,8.2,1916,6.0,-5,53.45788043478261,0.0, ,0.0,29.085,41.903002,-87.68826700000002,5,49399.061522419186,59.0,0.6958637469586375,0.0,63.0,54.5,-5.0,6.799999999999998,17.97462634688912,0.18236878693082972
2877,T200,CULEX PIPIENS/RESTUANS,1,0,53700,63.0,54.5,59.0,6.8,29.5,8.2,1916,6.0,-5,53.45788043478261,0.0, ,0.0,29.085,41.678618,-87.559308,5,49400.55594162613,59.0,0.6977067407922168,0.0,63.0,54.5,-5.0,6.799999999999998,17.978630993745657,0.18230542043085377
2878,T209,CULEX PIPIENS/RESTUANS,3,0,53700,63.0,54.5,59.0,6.8,29.5,8.2,1916,6.0,-5,53.45788043478261,0.0, ,0.0,29.085,41.740641,-87.546587,5,49402.04932268149,59.0,0.6995484543244183,0.0,63.0,54.5,-5.0,6.799999999999998,17.98263285863147,0.1822420979506763
2879,T212,CULEX PIPIENS/RESTUANS,1,0,53700,63.0,54.5,59.0,6.8,29.5,8.2,1916,6.0,-5,53.45788043478261,0.0, ,0.0,29.085,41.680946,-87.535198,5,49403.541666666664,59.0,0.7013888888888888,0.0,63.0,54.5,-5.0,6.799999999999998,17.986631944444444,0.18217881944444345
2880,T212,CULEX RESTUANS,4,0,53700,63.0,54.5,59.0,6.8,29.5,8.2,1916,6.0,-5,53.45788043478261,0.0, ,0.0,29.085,41.680946,-87.535198,5,49405.032974661575,59.0,0.7032280458174245,0.0,63.0,54.5,-5.0,6.799999999999998,17.990628254078445,0.18211558486636484
2881,T220,CULEX PIPIENS/RESTUANS,1,0,53700,63.0,54.5,59.0,6.8,29.5,8.2,1916,6.0,-5,53.45788043478261,0.0, ,0.0,29.085,41.963976,-87.69181,5,49406.52324774462,59.0,0.7050659264399722,0.0,63.0,54.5,-5.0,6.799999999999998,17.994621790423317,0.18205239417071378
2882,T220,CULEX RESTUANS,1,0,53700,63.0,54.5,59.0,6.8,29.5,8.2,1916,6.0,-5,53.45788043478261,0.0, ,0.0,29.085,41.963976,-87.69181,5,49408.01248699272,59.0,0.706902532084634,0.0,63.0,54.5,-5.0,6.799999999999998,17.998612556364897,0.18198924731182695
2883,T221,CULEX PIPIENS,1,0,53700,63.0,54.5,59.0,6.8,29.5,8.2,1916,6.0,-5,53.45788043478261,0.0, ,0.0,29.085,41.659112,-87.53869300000002,5,49409.50069348128,59.0,0.7087378640776699,0.0,63.0,54.5,-5.0,6.799999999999998,18.002600554785023,0.18192614424410442
2884,T221,CULEX PIPIENS/RESTUANS,2,0,53700,63.0,54.5,59.0,6.8,29.5,8.2,1916,6.0,-5,53.45788043478261,0.0, ,0.0,29.085,41.659112,-87.53869300000002,5,49410.98786828423,59.0,0.7105719237435009,0.0,63.0,54.5,-5.0,6.799999999999998,18.006585788561527,0.1818630849220094
2885,T900,CULEX RESTUANS,34,0,53700,63.0,54.5,59.0,6.8,29.5,8.2,1916,6.0,-5,53.45788043478261,0.0, ,0.0,29.085,41.974689,-87.890615,5,49412.47401247401,59.0,0.7124047124047124,0.0,63.0,54.5,-5.0,6.799999999999998,18.01056826056826,0.1818000693000683
2886,T002,CULEX PIPIENS/RESTUANS,29,0,54060,60.5,49.0,55.0,7.85,3.0,8.6,1920,10.0,-10,53.45788043478261,0.0,RA BR,0.09,29.39,41.95469,-87.800991,6,49414.0838240388,59.0,0.7156217526844475,0.0,63.0,54.5,-5.0,6.799999999999998,18.00536889504676,0.1817682715621743
2887,T003,CULEX RESTUANS,4,0,54060,60.5,49.0,55.0,7.85,3.0,8.6,1920,10.0,-10,53.45788043478261,0.0,RA BR,0.09,29.39,41.964242,-87.757639,6,49415.69252077562,59.0,0.7188365650969529,0.0,63.0,54.5,-5.0,6.799999999999998,18.000173130193907,0.18173649584487436
2888,T008,CULEX PIPIENS/RESTUANS,12,0,54060,60.5,49.0,55.0,7.85,3.0,8.6,1920,10.0,-10,53.45788043478261,0.0,RA BR,0.09,29.39,42.008314,-87.77792099999998,6,49417.30010384216,59.0,0.722049151955694,0.0,63.0,54.5,-5.0,6.799999999999998,17.99498096227068,0.1817047421253019
2889,T008,CULEX RESTUANS,11,0,54060,60.5,49.0,55.0,7.85,3.0,8.6,1920,10.0,-10,53.45788043478261,0.0,RA BR,0.09,29.39,42.008314,-87.77792099999998,6,49418.90657439447,59.0,0.7252595155709343,0.0,63.0,54.5,-5.0,6.799999999999998,17.989792387543254,0.1816730103806219
2890,T009,CULEX PIPIENS/RESTUANS,9,0,54060,60.5,49.0,55.0,7.85,3.0,8.6,1920,10.0,-10,53.45788043478261,0.0,RA BR,0.09,29.39,41.98196400000001,-87.812827,6,49420.511933587,59.0,0.7284676582497406,0.0,63.0,54.5,-5.0,6.799999999999998,17.984607402282947,0.18164130058803088
2891,T009,CULEX PIPIENS/RESTUANS,9,0,54060,60.5,49.0,55.0,7.85,3.0,8.6,1920,10.0,-10,53.45788043478261,0.0,RA BR,0.09,29.39,41.99247800000001,-87.862995,6,49422.116182572616,59.0,0.7316735822959889,0.0,63.0,54.5,-5.0,6.799999999999998,17.979426002766253,0.181609612724757
2892,T009,CULEX TERRITANS,1,0,54060,60.5,49.0,55.0,7.85,3.0,8.6,1920,10.0,-10,53.45788043478261,0.0,RA BR,0.09,29.39,41.98196400000001,-87.812827,6,49423.71932250259,59.0,0.7348772900103698,0.0,63.0,54.5,-5.0,6.799999999999998,17.974248185274803,0.1815779467680599
2893,T009,CULEX TERRITANS,1,0,54060,60.5,49.0,55.0,7.85,3.0,8.6,1920,10.0,-10,53.45788043478261,0.0,RA BR,0.09,29.39,41.99247800000001,-87.862995,6,49425.321354526604,55.0,0.7380787836903939,0.0,60.5,54.5,-10.0,6.799999999999998,17.96907394609537,0.18154630269523062
2894,T011,CULEX PIPIENS/RESTUANS,7,0,54060,60.5,49.0,55.0,7.85,3.0,8.6,1920,10.0,-10,53.45788043478261,0.0,RA BR,0.09,29.39,41.944869,-87.832763,6,49426.92227979274,55.0,0.7412780656303972,0.0,60.5,54.5,-10.0,6.799999999999998,17.963903281519862,0.1815146804835915
2895,T012,CULEX PIPIENS/RESTUANS,9,0,54060,60.5,49.0,55.0,7.85,3.0,8.6,1920,10.0,-10,53.45788043478261,0.0,RA BR,0.09,29.39,41.991429,-87.747113,6,49428.52209944752,55.0,0.744475138121547,0.0,60.5,54.5,-10.0,6.799999999999998,17.958736187845304,0.18148308011049635
2896,T016,CULEX RESTUANS,8,0,54060,60.5,49.0,55.0,7.85,3.0,8.6,1920,10.0,-10,53.45788043478261,0.0,RA BR,0.09,29.39,42.011601,-87.81150600000002,6,49430.12081463583,55.0,0.7476700034518468,0.0,60.5,49.0,-10.0,6.799999999999998,17.953572661373833,0.18145150155333015
2897,T017,CULEX PIPIENS/RESTUANS,5,0,54060,60.5,49.0,55.0,7.85,3.0,8.6,1920,10.0,-10,53.45788043478261,0.0,RA BR,0.09,29.39,41.960615999999995,-87.777189,6,49431.71842650104,55.0,0.7508626639061422,0.0,60.5,49.0,-10.0,6.799999999999998,17.9484126984127,0.18141994478950915
2898,T017,CULEX RESTUANS,10,0,54060,60.5,49.0,55.0,7.85,3.0,8.6,1920,10.0,-10,53.45788043478261,0.0,RA BR,0.09,29.39,41.960615999999995,-87.777189,6,49433.31493618489,55.0,0.7540531217661263,0.0,60.5,49.0,-10.0,6.799999999999998,17.94325629527423,0.1813884097964807
2899,T018,CULEX PIPIENS/RESTUANS,3,0,54060,60.5,49.0,55.0,7.85,3.0,8.6,1920,10.0,-10,53.45788043478261,0.0,RA BR,0.09,29.39,42.010412,-87.66214000000002,6,49434.910344827586,55.0,0.7572413793103449,0.0,60.5,49.0,-10.0,6.799999999999998,17.93810344827586,0.1813568965517233
2900,T018,CULEX RESTUANS,4,0,54060,60.5,49.0,55.0,7.85,3.0,8.6,1920,10.0,-10,53.45788043478261,0.0,RA BR,0.09,29.39,42.010412,-87.66214000000002,6,49436.50465356773,55.0,0.760427438814202,0.0,60.5,49.0,-10.0,6.799999999999998,17.93295415374009,0.1813254050327465
2901,T028,CULEX PIPIENS/RESTUANS,6,0,54060,60.5,49.0,55.0,7.85,3.0,8.6,1920,10.0,-10,53.45788043478261,0.0,RA BR,0.09,29.39,41.986921,-87.689778,6,49438.09786354238,55.0,0.7636113025499656,0.0,60.5,49.0,-10.0,6.799999999999998,17.927808407994487,0.18129393521709083
2902,T028,CULEX RESTUANS,4,0,54060,60.5,49.0,55.0,7.85,3.0,8.6,1920,10.0,-10,53.45788043478261,0.0,RA BR,0.09,29.39,41.986921,-87.689778,6,49439.68997588701,55.0,0.7667929727867723,0.0,60.5,49.0,-10.0,6.799999999999998,17.922666207371684,0.1812624870823278
2903,T030,CULEX PIPIENS,1,0,54060,60.5,49.0,55.0,7.85,3.0,8.6,1920,10.0,-10,53.45788043478261,0.0,RA BR,0.09,29.39,41.899229999999996,-87.716788,6,49441.28099173554,55.0,0.7699724517906336,0.0,60.5,49.0,-10.0,6.799999999999998,17.917527548209367,0.1812310606060598
2904,T030,CULEX PIPIENS/RESTUANS,2,0,54060,60.5,49.0,55.0,7.85,3.0,8.6,1920,10.0,-10,53.45788043478261,0.0,RA BR,0.09,29.39,41.899229999999996,-87.716788,6,49442.87091222031,55.0,0.7731497418244406,0.0,60.5,49.0,-10.0,6.799999999999998,17.912392426850257,0.18119965576592004
2905,T031,CULEX PIPIENS,3,0,54060,60.5,49.0,55.0,7.85,3.0,8.6,1920,10.0,-10,53.45788043478261,0.0,RA BR,0.09,29.39,41.801497999999995,-87.763416,6,49444.45973847213,55.0,0.7763248451479697,0.0,60.5,49.0,-10.0,6.799999999999998,17.90726083964212,0.18116827253957252
2906,T031,CULEX PIPIENS/RESTUANS,23,0,54060,60.5,49.0,55.0,7.85,3.0,8.6,1920,10.0,-10,53.45788043478261,0.0,RA BR,0.09,29.39,41.801497999999995,-87.763416,6,49446.04747162023,55.0,0.7794977640178878,0.0,60.5,49.0,-10.0,6.799999999999998,17.902132782937738,0.181136910904712
2907,T031,CULEX RESTUANS,13,0,54060,60.5,49.0,55.0,7.85,3.0,8.6,1920,10.0,-10,53.45788043478261,0.0,RA BR,0.09,29.39,41.801497999999995,-87.763416,6,49447.6341127923,55.0,0.782668500687758,0.0,60.5,49.0,-10.0,6.799999999999998,17.89700825309491,0.1811055708390639
2908,T033,CULEX PIPIENS/RESTUANS,1,0,54060,60.5,49.0,55.0,7.85,3.0,8.6,1920,10.0,-10,53.45788043478261,0.0,RA BR,0.09,29.39,41.906638,-87.701431,6,49449.21966311447,55.0,0.785837057408044,0.0,60.5,49.0,-10.0,6.799999999999998,17.891887246476454,0.18107425232038427
2909,T039,CULEX PIPIENS,2,0,54060,60.5,49.0,55.0,7.85,3.0,8.6,1920,10.0,-10,53.45788043478261,0.0,RA BR,0.09,29.39,41.911823999999996,-87.726737,6,49450.80412371134,55.0,0.7890034364261168,0.0,60.5,49.0,-10.0,6.799999999999998,17.88676975945017,0.18104295532645975
2910,T039,CULEX PIPIENS/RESTUANS,6,0,54060,60.5,49.0,55.0,7.85,3.0,8.6,1920,10.0,-10,53.45788043478261,0.0,RA BR,0.09,29.39,41.911823999999996,-87.726737,6,49452.387495705945,55.0,0.792167639986259,0.0,60.5,49.0,-10.0,6.799999999999998,17.88165578838887,0.1810116798351075
2911,T039,CULEX RESTUANS,5,0,54060,60.5,49.0,55.0,7.85,3.0,8.6,1920,10.0,-10,53.45788043478261,0.0,RA BR,0.09,29.39,41.911823999999996,-87.726737,6,49453.96978021978,55.0,0.7953296703296703,0.0,60.5,49.0,-10.0,6.799999999999998,17.87654532967033,0.18098042582417512
2912,T046,CULEX PIPIENS/RESTUANS,1,0,54060,60.5,49.0,55.0,7.85,3.0,8.6,1920,10.0,-10,53.45788043478261,0.0,RA BR,0.09,29.39,41.891118,-87.65449100000002,6,49455.55097837281,55.0,0.7984895296944731,0.0,60.5,49.0,-10.0,6.799999999999998,17.871438379677308,0.18094919327154066
2913,T046,CULEX RESTUANS,1,0,54060,60.5,49.0,55.0,7.85,3.0,8.6,1920,10.0,-10,53.45788043478261,0.0,RA BR,0.09,29.39,41.891118,-87.65449100000002,6,49457.13109128346,55.0,0.8016472203157172,0.0,60.5,49.0,-10.0,6.799999999999998,17.86633493479753,0.18091798215511257
2914,T048,CULEX PIPIENS/RESTUANS,3,0,54060,60.5,49.0,55.0,7.85,3.0,8.6,1920,10.0,-10,53.45788043478261,0.0,RA BR,0.09,29.39,41.867108,-87.654224,6,49458.71012006861,55.0,0.8048027444253859,0.0,60.5,49.0,-10.0,7.849999999999999,17.86123499142367,0.18088679245282951
2915,T049,CULEX RESTUANS,1,0,54060,60.5,49.0,55.0,7.85,3.0,8.6,1920,10.0,-10,53.45788043478261,0.0,RA BR,0.09,29.39,41.896282,-87.655232,6,49460.28806584362,55.0,0.8079561042524005,0.0,60.5,49.0,-10.0,7.85,17.85613854595336,0.18085562414266051
2916,T054,CULEX PIPIENS,1,0,54060,60.5,49.0,55.0,7.85,3.0,8.6,1920,10.0,-10,53.45788043478261,0.0,RA BR,0.09,29.39,41.921965,-87.632085,6,49461.86492972232,55.0,0.8111073020226259,0.0,60.5,49.0,-10.0,7.85,17.851045594789166,0.18082447720260478
2917,T054,CULEX PIPIENS/RESTUANS,4,0,54060,60.5,49.0,55.0,7.85,3.0,8.6,1920,10.0,-10,53.45788043478261,0.0,RA BR,0.09,29.39,41.921965,-87.632085,6,49463.440712817,55.0,0.8142563399588759,0.0,60.5,49.0,-10.0,7.85,17.84595613433859,0.18079335161069163
2918,T054,CULEX RESTUANS,3,0,54060,60.5,49.0,55.0,7.85,3.0,8.6,1920,10.0,-10,53.45788043478261,0.0,RA BR,0.09,29.39,41.921965,-87.632085,6,49465.015416238435,55.0,0.8174032202809182,0.0,60.5,49.0,-10.0,7.85,17.840870161014045,0.18076224734498053
2919,T061,CULEX PIPIENS/RESTUANS,2,0,54060,60.5,49.0,55.0,7.85,3.0,8.6,1920,10.0,-10,53.45788043478261,0.0,RA BR,0.09,29.39,41.801179,-87.679447,6,49466.58904109589,55.0,0.8205479452054795,0.0,60.5,49.0,-10.0,7.85,17.835787671232875,0.18073116438356102
2920,T062,CULEX PIPIENS/RESTUANS,3,0,54060,60.5,49.0,55.0,7.85,3.0,8.6,1920,10.0,-10,53.45788043478261,0.0,RA BR,0.09,29.39,41.800737,-87.71188000000002,6,49468.16158849709,55.0,0.8236905169462513,0.0,60.5,49.0,-10.0,7.85,17.830708661417322,0.18070010270455264
2921,T062,CULEX RESTUANS,5,0,54060,60.5,49.0,55.0,7.85,3.0,8.6,1920,10.0,-10,53.45788043478261,0.0,RA BR,0.09,29.39,41.800737,-87.71188000000002,6,49469.733059548256,55.0,0.8268309377138946,0.0,60.5,49.0,-10.0,7.85,17.825633127994525,0.1806690622861048
2922,T063,CULEX PIPIENS,1,0,54060,60.5,49.0,55.0,7.85,3.0,8.6,1920,10.0,-10,53.45788043478261,0.0,RA BR,0.09,29.39,41.82561,-87.726549,6,49471.303455354086,55.0,0.8299692097160452,0.0,60.5,49.0,-10.0,7.85,17.82056106739651,0.18063804310639694
2923,T063,CULEX PIPIENS/RESTUANS,13,0,54060,60.5,49.0,55.0,7.85,3.0,8.6,1920,10.0,-10,53.45788043478261,0.0,RA BR,0.09,29.39,41.82561,-87.726549,6,49472.87277701779,55.0,0.8331053351573188,0.0,60.5,49.0,-10.0,7.85,17.815492476060193,0.1806070451436383
2924,T063,CULEX RESTUANS,8,0,54060,60.5,49.0,55.0,7.85,3.0,8.6,1920,10.0,-10,53.45788043478261,0.0,RA BR,0.09,29.39,41.82561,-87.726549,6,49474.44102564103,55.0,0.8362393162393162,0.0,60.5,49.0,-10.0,7.85,17.81042735042735,0.18057606837606782
2925,T066,CULEX PIPIENS/RESTUANS,11,0,54060,60.5,49.0,55.0,7.85,3.0,8.6,1920,10.0,-10,53.45788043478261,0.0,RA BR,0.09,29.39,41.77166,-87.703047,6,49476.00820232399,55.0,0.8393711551606289,0.0,60.5,49.0,-10.0,7.85,17.805365686944633,0.18054511278195434
2926,T066,CULEX RESTUANS,3,0,54060,60.5,49.0,55.0,7.85,3.0,8.6,1920,10.0,-10,53.45788043478261,0.0,RA BR,0.09,29.39,41.77166,-87.703047,6,49477.574308165356,55.0,0.8425008541168432,0.0,60.5,49.0,-10.0,7.85,17.800307482063545,0.18051417833959632
2927,T069,CULEX RESTUANS,5,0,54060,60.5,49.0,55.0,7.85,3.0,8.6,1920,10.0,-10,53.45788043478261,0.0,RA BR,0.09,29.39,41.768388,-87.678649,6,49479.139344262294,55.0,0.8456284153005464,0.0,60.5,49.0,-10.0,7.85,17.79525273224044,0.18048326502732187
2928,T073,CULEX PIPIENS,1,0,54060,60.5,49.0,55.0,7.85,3.0,8.6,1920,10.0,-10,53.45788043478261,0.0,RA BR,0.09,29.39,41.773215,-87.60088,6,49480.70331171048,55.0,0.8487538409013315,0.0,60.5,49.0,-10.0,7.85,17.790201433936495,0.18045237282348872
2929,T073,CULEX PIPIENS/RESTUANS,4,0,54060,60.5,49.0,55.0,7.85,3.0,8.6,1920,10.0,-10,53.45788043478261,0.0,RA BR,0.09,29.39,41.773215,-87.60088,6,49482.266211604096,55.0,0.851877133105802,0.0,60.5,49.0,-10.0,7.85,17.78515358361775,0.18042150170648413
2930,T073,CULEX RESTUANS,5,0,54060,60.5,49.0,55.0,7.85,3.0,8.6,1920,10.0,-10,53.45788043478261,0.0,RA BR,0.09,29.39,41.773215,-87.60088,6,49483.82804503582,55.0,0.8549982940975777,0.0,60.5,49.0,-10.0,7.85,17.780109177755033,0.18039065165472484
2931,T074,CULEX PIPIENS,4,0,54060,60.5,49.0,55.0,7.85,3.0,8.6,1920,10.0,-10,53.45788043478261,0.0,RA BR,0.09,29.39,41.822536,-87.66634300000004,6,49485.38881309686,55.0,0.8581173260572987,0.0,60.5,49.0,-10.0,7.85,17.77506821282401,0.1803598226466571
2932,T074,CULEX PIPIENS/RESTUANS,11,0,54060,60.5,49.0,55.0,7.85,3.0,8.6,1920,10.0,-10,53.45788043478261,0.0,RA BR,0.09,29.39,41.822536,-87.66634300000004,6,49486.94851687692,55.0,0.8612342311626321,0.0,60.5,49.0,-10.0,7.85,17.770030685305148,0.18032901466075643
2933,T074,CULEX RESTUANS,5,0,54060,60.5,49.0,55.0,7.85,3.0,8.6,1920,10.0,-10,53.45788043478261,0.0,RA BR,0.09,29.39,41.822536,-87.66634300000004,6,49488.50715746421,55.0,0.8643490115882754,0.0,60.5,49.0,-10.0,7.85,17.76499659168371,0.18029822767552783
2934,T082,CULEX PIPIENS/RESTUANS,1,0,54060,60.5,49.0,55.0,7.85,3.0,8.6,1920,10.0,-10,53.45788043478261,0.0,RA BR,0.09,29.39,41.803422999999995,-87.642984,6,49490.06473594549,55.0,0.8674616695059625,0.0,60.5,49.0,-10.0,7.85,17.759965928449745,0.1802674616695055
2935,T082,CULEX RESTUANS,5,0,54060,60.5,49.0,55.0,7.85,3.0,8.6,1920,10.0,-10,53.45788043478261,0.0,RA BR,0.09,29.39,41.803422999999995,-87.642984,6,49491.621253405996,55.0,0.8705722070844687,0.0,60.5,49.0,-10.0,7.85,17.754938692098094,0.18023671662125296
2936,T083,CULEX RESTUANS,1,0,54060,60.5,49.0,55.0,7.85,3.0,8.6,1920,10.0,-10,53.45788043478261,0.0,RA BR,0.09,29.39,41.754292,-87.590773,6,49493.17671092952,55.0,0.8736806264896153,0.0,60.5,49.0,-10.0,7.85,17.74991487912836,0.18020599250936287
2937,T089,CULEX PIPIENS,1,0,54060,60.5,49.0,55.0,7.85,3.0,8.6,1920,10.0,-10,53.45788043478261,0.0,RA BR,0.09,29.39,41.723195000000004,-87.64997,6,49494.73110959837,55.0,0.876786929884275,0.0,60.5,49.0,-10.0,7.85,17.744894486044927,0.18017528931245702
2938,T089,CULEX PIPIENS/RESTUANS,2,0,54060,60.5,49.0,55.0,7.85,3.0,8.6,1920,10.0,-10,53.45788043478261,0.0,RA BR,0.09,29.39,41.723195000000004,-87.64997,6,49496.28445049337,55.0,0.8798911194283769,0.0,60.5,49.0,-10.0,7.85,17.739877509356923,0.18014460700918639
2939,T089,CULEX RESTUANS,3,0,54060,60.5,49.0,55.0,7.85,3.0,8.6,1920,10.0,-10,53.45788043478261,0.0,RA BR,0.09,29.39,41.723195000000004,-87.64997,6,49497.836734693876,55.0,0.8829931972789116,0.0,60.5,49.0,-10.0,7.85,17.73486394557823,0.1801139455782309
2940,T090,CULEX PIPIENS,4,0,54060,60.5,49.0,55.0,7.85,3.0,8.6,1920,10.0,-10,53.45788043478261,0.0,RA BR,0.09,29.39,41.868077,-87.666901,6,49499.3879632778,55.0,0.8860931655899354,0.0,60.5,49.0,-10.0,7.85,17.729853791227473,0.1800833049982995
2941,T090,CULEX PIPIENS/RESTUANS,11,0,54060,60.5,49.0,55.0,7.85,3.0,8.6,1920,10.0,-10,53.45788043478261,0.0,RA BR,0.09,29.39,41.868077,-87.666901,6,49500.93813732155,55.0,0.8891910265125765,0.0,60.5,49.0,-10.0,7.85,17.724847042828006,0.18005268524813015
2942,T090,CULEX RESTUANS,8,0,54060,60.5,49.0,55.0,7.85,3.0,8.6,1920,10.0,-10,53.45788043478261,0.0,RA BR,0.09,29.39,41.868077,-87.666901,6,49502.4872579001,55.0,0.8922867821950391,0.0,60.5,49.0,-10.0,7.85,17.719843696907915,0.1800220863064896
2943,T094,CULEX PIPIENS/RESTUANS,6,0,54060,60.5,49.0,55.0,7.85,3.0,8.6,1920,10.0,-10,53.45788043478261,0.0,RA BR,0.09,29.39,41.720848,-87.666014,6,49504.03532608696,55.0,0.8953804347826086,0.0,60.5,49.0,-10.0,7.85,17.71484375,0.17999150815217355
2944,T094,CULEX RESTUANS,1,0,54060,60.5,49.0,55.0,7.85,3.0,8.6,1920,10.0,-10,53.45788043478261,0.0,RA BR,0.09,29.39,41.720848,-87.666014,6,49505.582342954156,55.0,0.898471986417657,0.0,60.5,49.0,-10.0,7.85,17.709847198641764,0.17996095076400645
2945,T095,CULEX PIPIENS/RESTUANS,4,0,54060,60.5,49.0,55.0,7.85,3.0,8.6,1920,10.0,-10,53.45788043478261,0.0,RA BR,0.09,29.39,41.704336,-87.70373599999998,6,49507.128309572305,55.0,0.9015614392396469,0.0,60.5,49.0,-10.0,7.85,17.704854039375423,0.1799304141208415
2946,T095,CULEX RESTUANS,2,0,54060,60.5,49.0,55.0,7.85,3.0,8.6,1920,10.0,-10,53.45788043478261,0.0,RA BR,0.09,29.39,41.704336,-87.70373599999998,6,49508.67322701052,55.0,0.9046487953851374,0.0,60.5,49.0,-10.0,7.85,17.69986426874788,0.17989989820156058
2947,T102,CULEX RESTUANS,3,0,54060,60.5,49.0,55.0,7.85,3.0,8.6,1920,10.0,-10,53.45788043478261,0.0,RA BR,0.09,29.39,41.750498,-87.605294,6,49510.2170963365,55.0,0.9077340569877883,0.0,60.5,49.0,-10.0,7.85,17.69487788331072,0.1798694029850743
2948,T114,CULEX PIPIENS/RESTUANS,1,0,54060,60.5,49.0,55.0,7.85,3.0,8.6,1920,10.0,-10,53.45788043478261,0.0,RA BR,0.09,29.39,41.798697,-87.736812,6,49511.75991861648,55.0,0.9108172261783656,0.0,60.5,49.0,-10.0,7.85,17.689894879620212,0.17983892845032184
2949,T114,CULEX RESTUANS,2,0,54060,60.5,49.0,55.0,7.85,3.0,8.6,1920,10.0,-10,53.45788043478261,0.0,RA BR,0.09,29.39,41.798697,-87.736812,6,49513.30169491525,55.0,0.9138983050847458,0.0,60.5,49.0,-10.0,7.85,17.68491525423729,0.1798084745762709
2950,T115,CULEX PIPIENS,2,0,54060,60.5,49.0,55.0,7.85,3.0,8.6,1920,10.0,-10,53.45788043478261,0.0,RA BR,0.09,29.39,41.673408,-87.599862,6,49514.84242629617,55.0,0.9169772958319213,0.0,60.5,49.0,-10.0,7.85,17.67993900372755,0.17977804134191772
2951,T115,CULEX PIPIENS/RESTUANS,3,0,54060,60.5,49.0,55.0,7.85,3.0,8.6,1920,10.0,-10,53.45788043478261,0.0,RA BR,0.09,29.39,41.673408,-87.599862,6,49516.382113821135,55.0,0.9200542005420054,0.0,60.5,49.0,-10.0,7.85,17.674966124661246,0.179747628726287
2952,T115,CULEX RESTUANS,16,0,54060,60.5,49.0,55.0,7.85,3.0,8.6,1920,10.0,-10,53.45788043478261,0.0,RA BR,0.09,29.39,41.673408,-87.599862,6,49517.92075855062,55.0,0.9231290213342364,0.0,60.5,49.0,-10.0,7.85,17.669996613613275,0.17971723670843184
2953,T128,CULEX RESTUANS,1,0,54060,60.5,49.0,55.0,7.85,3.0,8.6,1920,10.0,-10,53.45788043478261,0.0,RA BR,0.09,29.39,41.704572,-87.56566600000002,6,49519.45836154367,55.0,0.926201760324983,0.0,60.5,49.0,-10.0,7.85,17.66503046716317,0.17968686526743374
2954,T135,CULEX PIPIENS,4,0,54060,60.5,49.0,55.0,7.85,3.0,8.6,1920,10.0,-10,53.45788043478261,0.0,RA BR,0.09,29.39,41.662014,-87.72460799999998,6,49520.99492385787,55.0,0.9292724196277495,0.0,60.5,49.0,-10.0,7.85,17.660067681895093,0.17965651438240246
2955,T135,CULEX PIPIENS/RESTUANS,61,0,54060,60.5,49.0,55.0,7.85,3.0,8.6,1920,10.0,-10,53.45788043478261,0.0,RA BR,0.09,29.39,41.662014,-87.72460799999998,6,49522.53044654939,55.0,0.93234100135318,0.0,60.5,49.0,-10.0,7.85,17.655108254397835,0.1796261840324761
