,Date,Day_length,Tmax,Tmin,Tavg,ResultSpeed,ResultDir,AvgSpeed,Sunset,Sunrise,Heat,Depart,DewPoint,WetBulb,Cool,CodeSum,PrecipTotal,StnPressure
887,2011-09-29,42660,66.0,50.0,58.5,11.45,27.5,13.1,1737,546,6.5,-1,53.45788043478261,53.5,0.0,RA BR,0.075,29.005000000000003
888,2011-09-30,42480,57.5,46.0,52.0,15.0,34.0,15.65,1735,547,13.0,-8,53.45788043478261,47.0,0.0,RA,0.13,29.345
889,2011-10-01,42360,56.0,43.0,49.5,10.149999999999999,35.5,10.75,1734,548,15.5,-9,53.45788043478261,45.0,0.0, ,0.0,29.560000000000002
890,2011-10-02,42180,65.5,41.0,53.5,4.4,32.0,5.0,1732,549,11.5,-4,53.45788043478261,46.0,0.0, ,0.0,29.505
891,2011-10-03,42000,69.5,44.5,57.5,3.5,2.5,4.55,1730,550,7.5,0,53.45788043478261,50.0,0.0, ,0.0,29.509999999999998
892,2011-10-04,41820,75.0,44.5,60.0,0.9,15.5,2.0,1729,552,5.0,3,53.45788043478261,52.5,0.0, ,0.0,29.549999999999997
893,2011-10-05,41640,80.0,50.5,65.5,1.6,17.5,3.05,1727,553,0.0,8,53.45788043478261,55.0,0.5, ,0.0,29.52
894,2011-10-06,41460,81.0,53.0,67.5,3.8499999999999996,15.0,4.6,1725,554,0.0,10,53.45788043478261,58.0,2.5, ,0.0,29.535
895,2011-10-07,41340,84.0,56.5,70.5,6.95,17.5,7.25,1724,555,0.0,13,53.45788043478261,59.0,5.5, ,0.0,29.555
896,2011-10-08,41160,82.0,57.5,70.0,6.75,19.0,7.25,1722,556,0.0,12,53.45788043478261,60.0,5.0, ,0.0,29.59
897,2011-10-09,40980,80.0,54.0,67.0,2.95,9.5,3.8,1720,557,0.0,11,53.45788043478261,58.0,2.0, ,0.0,29.585
898,2011-10-10,40860,76.5,56.0,66.5,5.550000000000001,16.0,6.2,1719,558,0.0,10,53.45788043478261,57.5,1.5, ,0.0,29.42
899,2011-10-11,40680,78.5,57.5,68.0,3.9499999999999997,14.0,4.75,1717,559,0.0,14,53.45788043478261,59.5,3.0, ,0.0,29.259999999999998
900,2011-10-12,40500,77.5,56.0,67.0,6.5,14.0,7.449999999999999,1715,600,0.0,13,53.45788043478261,58.0,2.0, ,0.0,29.055
901,2011-10-13,40320,65.0,52.0,58.5,3.55,25.0,6.5,1714,602,6.5,6,53.45788043478261,57.5,0.0,RA BR,0.385,28.84
902,2011-10-14,40140,61.5,48.5,55.0,15.25,27.5,15.45,1712,603,10.0,2,53.45788043478261,48.0,0.0, ,0.0,28.935
903,2011-10-15,40020,61.5,47.0,54.5,14.850000000000001,26.5,15.2,1711,604,10.5,2,53.45788043478261,46.0,0.0, ,0.0,29.14
904,2011-10-16,39840,61.0,47.0,54.0,7.050000000000001,27.0,8.3,1709,605,11.0,3,53.45788043478261,46.0,0.0,RA,0.14500000000000002,29.115
905,2011-10-17,39660,58.0,40.5,49.5,10.7,25.5,10.850000000000001,1707,606,15.5,-2,53.45788043478261,42.0,0.0, ,0.0,29.145
906,2011-10-18,39540,54.0,40.5,47.5,5.85,18.5,7.85,1706,607,17.5,-3,53.45788043478261,43.0,0.0,RA,0.04,29.119999999999997
907,2011-10-19,39360,49.0,44.0,47.0,18.35,18.5,18.95,1704,608,18.0,-4,53.45788043478261,44.0,0.0,RA BR,0.845,28.95
908,2011-10-20,39180,46.5,42.5,44.5,15.100000000000001,31.5,15.5,1703,610,20.5,-5,53.45788043478261,42.0,0.0,RA,0.07500000000000001,29.025
909,2011-10-21,39000,54.5,37.5,46.5,4.449999999999999,28.5,5.550000000000001,1701,611,18.5,-3,53.45788043478261,41.0,0.0, ,0.0,29.355
910,2011-10-22,38880,66.0,36.0,51.0,3.45,22.0,3.8,1660,612,14.0,0,53.45788043478261,44.5,0.0, ,0.0,29.315
911,2011-10-23,38700,67.5,39.5,53.5,6.0,22.5,6.9,1658,613,11.5,4,53.45788043478261,48.5,0.0,TSRA RA BR,0.21000000000000002,29.22
912,2011-10-24,38580,63.0,45.0,54.0,5.35,27.5,7.199999999999999,1657,614,11.0,5,53.45788043478261,46.5,0.0, ,0.03,29.375
913,2011-10-25,38400,74.0,47.0,61.0,8.3,19.0,11.350000000000001,1656,616,4.0,12,53.45788043478261,53.0,0.0,RA,0.075,29.15
914,2011-10-26,38220,53.5,47.0,50.5,13.15,36.0,13.399999999999999,1654,617,14.5,2,53.45788043478261,46.0,0.0, ,0.0,29.215
915,2011-10-27,38100,52.0,38.5,45.5,3.55,18.0,6.35,1653,618,19.5,-2,53.45788043478261,42.0,0.0,RA,0.14,29.369999999999997
916,2011-10-28,37920,54.5,35.5,45.0,5.050000000000001,21.5,5.65,1651,619,20.0,-2,53.45788043478261,40.0,0.0, ,0.015,29.395
917,2011-10-29,37800,54.5,35.0,45.0,4.199999999999999,27.0,5.0,1650,620,20.0,-2,53.45788043478261,38.0,0.0, ,0.0,29.369999999999997
918,2011-10-30,37620,57.0,35.0,46.0,10.6,19.0,11.149999999999999,1649,622,19.0,-1,53.45788043478261,41.5,0.0,RA BR,0.14,29.305
919,2011-10-31,37440,53.0,37.5,45.5,4.15,24.5,4.949999999999999,1647,623,19.5,-1,53.45788043478261,40.5,0.0,BR,0.0,29.375
920,2012-05-01,50460,64.5,50.5,57.5,5.85,12.0,7.0,1849,448,7.5,4,53.45788043478261,55.5,0.0,RA BR HZ,0.20500000000000002,29.21
921,2012-05-02,50580,79.0,59.0,69.0,7.8,20.5,9.85,1850,447,0.0,15,53.45788043478261,64.0,4.0,FG+ BR,0.0,29.155
922,2012-05-03,50700,86.0,67.5,77.0,11.8,21.0,12.65,1851,446,0.0,22,53.45788043478261,69.0,12.0,TS TSRA,0.7050000000000001,29.195
923,2012-05-04,50880,72.5,53.0,63.0,6.0,3.5,9.6,1852,444,2.0,10,53.45788043478261,58.0,0.0,TSRA BR HZ,0.28,29.255000000000003
924,2012-05-05,51000,61.5,52.5,57.0,7.7,3.0,8.0,1853,443,8.0,1,53.45788043478261,55.0,0.0,RA BR HZ,0.0,29.314999999999998
925,2012-05-06,51180,71.5,52.5,62.5,4.2,6.0,7.85,1855,442,2.5,6,53.45788043478261,56.5,0.0,TS TSRA RA BR,0.6000000000000001,29.244999999999997
926,2012-05-07,51300,62.5,53.0,58.0,1.8499999999999999,19.5,5.25,1856,441,7.0,3,53.45788043478261,57.0,0.0,TSRA RA FG+ FG BR HZ,0.53,29.174999999999997
927,2012-05-08,51480,70.0,51.5,61.0,8.350000000000001,27.5,8.9,1857,439,4.0,5,53.45788043478261,53.0,0.0,BR,0.005,29.165
928,2012-05-09,51600,60.0,46.5,53.5,4.05,18.5,7.699999999999999,1858,438,11.5,-2,53.45788043478261,48.5,0.0,RA,0.03,29.23
929,2012-05-10,51720,66.0,45.5,56.0,3.0,4.5,6.7,1859,437,9.0,1,53.45788043478261,46.0,0.0, ,0.0,29.32
930,2012-05-11,51840,78.0,45.5,62.0,9.3,20.0,9.65,1860,436,3.0,4,53.45788043478261,52.0,0.0, ,0.0,29.4
931,2012-05-12,51960,68.0,52.0,60.0,5.550000000000001,2.5,9.05,1901,435,5.0,4,53.45788043478261,51.0,0.0,RA,0.14,29.54
932,2012-05-13,52080,70.5,51.5,61.0,7.9,3.0,8.45,1902,434,4.0,3,53.45788043478261,48.0,0.0, ,0.0,29.48
933,2012-05-14,52200,80.0,44.5,62.5,2.15,16.5,4.85,1903,433,2.5,5,53.45788043478261,51.0,0.0, ,0.0,29.345
934,2012-05-15,52320,85.0,56.5,71.0,8.0,24.5,12.2,1904,432,0.0,14,53.45788043478261,56.5,6.0,TS RA,0.025,29.21
935,2012-05-16,52440,64.0,51.0,58.0,10.6,4.5,11.55,1905,431,7.0,-1,53.45788043478261,46.0,0.0, ,0.0,29.41
936,2012-05-17,52560,72.5,47.0,60.0,5.3,11.0,5.949999999999999,1906,430,5.0,1,53.45788043478261,50.5,0.0, ,0.0,29.41
937,2012-05-18,52680,85.0,55.0,70.0,8.05,15.5,8.8,1907,429,0.0,9,53.45788043478261,54.0,5.0, ,0.0,29.325
938,2012-05-19,52800,91.5,61.5,77.0,7.75,16.5,8.85,1908,428,0.0,16,53.45788043478261,62.0,12.0, ,0.0,29.32
939,2012-05-20,52920,92.5,65.0,79.0,8.8,21.5,11.25,1909,427,0.0,18,53.45788043478261,65.0,14.0,TSRA RA,0.14,29.310000000000002
940,2012-05-21,53040,66.0,54.0,60.5,12.05,18.5,13.1,1910,426,4.5,0,53.45788043478261,52.0,0.0, ,0.0,29.415
941,2012-05-22,53160,69.5,49.5,60.0,6.0,4.5,7.550000000000001,1911,425,5.0,0,53.45788043478261,51.0,0.0, ,0.0,29.310000000000002
942,2012-05-23,53220,82.0,48.0,65.5,6.25,16.0,6.75,1912,425,0.0,4,53.45788043478261,54.0,0.5, ,0.0,29.130000000000003
943,2012-05-24,53340,90.0,65.5,78.0,16.3,18.0,16.45,1913,424,0.0,15,53.45788043478261,63.0,13.0, ,0.0,29.005
944,2012-05-25,53460,81.5,66.0,74.0,3.8499999999999996,4.0,10.4,1914,423,0.0,12,53.45788043478261,59.0,9.0, ,0.0,29.335
945,2012-05-26,53580,84.0,61.5,73.0,10.0,7.0,11.25,1915,422,0.0,11,53.45788043478261,61.5,8.0,RA,0.0,29.39
946,2012-05-27,53640,97.0,71.5,84.5,9.05,18.0,10.399999999999999,1916,422,0.0,22,53.45788043478261,68.0,19.5, ,0.0,29.195
947,2012-05-28,53700,94.5,75.5,85.0,13.8,22.0,14.45,1916,421,0.0,23,53.45788043478261,68.5,20.0, ,0.01,29.065
948,2012-05-29,53760,85.0,62.5,74.0,10.649999999999999,28.0,11.85,1917,421,0.0,9,53.45788043478261,59.0,9.0, ,0.0,29.130000000000003
949,2012-05-30,53880,69.5,53.0,61.5,5.65,36.0,10.0,1918,420,3.5,-2,53.45788043478261,53.0,0.0, ,0.0,29.25
950,2012-05-31,53940,54.5,48.0,51.5,11.350000000000001,3.5,12.0,1919,420,13.5,-13,53.45788043478261,48.0,0.0,RA BR,1.045,29.225
951,2012-06-01,54060,64.5,49.0,57.0,8.15,36.0,10.350000000000001,1920,419,8.0,-7,53.45788043478261,49.0,0.0,RA,0.02,29.095
952,2012-06-02,54060,75.0,49.0,62.5,11.149999999999999,25.5,11.5,1920,419,2.5,-1,53.45788043478261,55.0,0.0, ,0.0,29.065
953,2012-06-03,54180,80.5,56.5,68.5,9.05,27.5,9.6,1921,418,0.0,5,53.45788043478261,58.0,3.5, ,0.0,29.130000000000003
954,2012-06-04,54240,74.5,59.0,67.0,7.7,3.0,8.649999999999999,1922,418,0.0,3,53.45788043478261,56.0,2.0, ,0.0,29.21
955,2012-06-05,54360,69.5,57.0,63.5,9.25,3.5,9.649999999999999,1923,417,1.5,-1,53.45788043478261,56.0,0.0, ,0.0,29.32
956,2012-06-06,54360,75.0,54.0,64.5,5.95,3.5,6.25,1923,417,0.5,-2,53.45788043478261,55.5,0.0, ,0.0,29.384999999999998
957,2012-06-07,54420,80.0,54.0,67.0,2.75,9.5,5.25,1924,417,0.0,2,53.45788043478261,56.0,2.0, ,0.0,29.405
958,2012-06-08,54480,87.5,56.5,72.0,6.9,24.0,7.45,1925,417,0.0,5,53.45788043478261,60.0,7.0, ,0.0,29.295
959,2012-06-09,54540,89.5,65.5,78.0,9.350000000000001,22.0,10.25,1925,416,0.0,12,53.45788043478261,62.0,13.0, ,0.0,29.21
960,2012-06-10,54600,92.5,69.0,81.0,11.15,18.5,11.55,1926,416,0.0,13,53.45788043478261,65.5,16.0, ,0.0,29.23
961,2012-06-11,54600,90.0,71.0,80.5,9.15,22.5,11.1,1926,416,0.0,13,53.45788043478261,68.5,15.5,RA,0.0,29.15
962,2012-06-12,54660,77.5,60.5,69.5,6.5,33.5,10.7,1927,416,0.0,1,53.45788043478261,57.0,4.5, ,0.0,29.365000000000002
963,2012-06-13,54660,71.5,55.5,63.5,7.75,8.0,7.95,1927,416,1.5,-5,53.45788043478261,55.0,0.0, ,0.0,29.46
964,2012-06-14,54720,86.5,58.0,72.5,7.6,12.5,8.7,1928,416,0.0,4,53.45788043478261,59.0,7.5, ,0.0,29.375
965,2012-06-15,54720,93.5,63.0,78.5,7.8,15.5,9.149999999999999,1928,416,0.0,9,53.45788043478261,61.5,13.5, ,0.0,29.36
966,2012-06-16,54780,94.0,69.0,82.0,10.95,19.5,12.0,1929,416,0.0,13,53.45788043478261,68.0,17.0,RA BR,0.345,29.259999999999998
967,2012-06-17,54780,86.0,68.5,77.5,5.5,23.0,7.449999999999999,1929,416,0.0,9,53.45788043478261,66.0,12.5,RA BR,0.13,29.16
968,2012-06-18,54780,93.0,70.5,82.0,16.85,21.0,17.25,1929,416,0.0,12,53.45788043478261,71.0,17.0, ,0.0,29.065
969,2012-06-19,54840,94.5,76.5,86.0,14.25,20.5,14.7,1930,416,0.0,17,53.45788043478261,71.5,21.0, ,0.0,29.245
970,2012-06-20,54840,94.0,76.5,85.5,15.0,20.5,15.2,1930,416,0.0,16,53.45788043478261,70.5,20.5, ,0.0,29.255
971,2012-06-21,54840,84.0,70.0,77.5,7.35,26.5,9.600000000000001,1930,416,0.0,8,53.45788043478261,66.5,12.5,RA,0.02,29.235
972,2012-06-22,54840,85.0,63.5,74.5,2.15,19.5,6.0,1931,417,0.0,6,53.45788043478261,62.0,9.5, ,0.0,29.29
973,2012-06-23,54840,86.5,62.5,75.0,3.1,8.0,5.25,1931,417,0.0,5,53.45788043478261,63.5,10.0, ,0.0,29.310000000000002
974,2012-06-24,54840,93.0,67.5,80.5,2.4,3.5,7.6,1931,417,0.0,9,53.45788043478261,65.5,15.5, ,0.0,29.27
975,2012-06-25,54840,75.0,61.5,68.5,14.5,3.5,14.85,1931,417,0.0,-3,53.45788043478261,58.0,3.5, ,0.0,29.375
976,2012-06-26,54780,82.0,59.5,71.0,4.55,9.0,5.800000000000001,1931,418,0.0,-1,53.45788043478261,59.5,6.0, ,0.0,29.299999999999997
977,2012-06-27,54780,91.0,60.5,76.0,11.7,20.0,12.0,1931,418,0.0,4,53.45788043478261,63.0,11.0, ,0.0,29.17
978,2012-06-28,54720,100.5,76.5,88.5,7.4,25.5,9.8,1931,419,0.0,17,53.45788043478261,74.0,23.5,TSRA HZ,0.1,29.11
979,2012-06-29,54720,88.0,69.5,79.0,2.1,19.5,7.6000000000000005,1931,419,0.0,8,53.45788043478261,68.0,14.0,TS TSRA RA,0.35,29.185000000000002
980,2012-06-30,54720,90.5,69.5,80.5,6.45,23.5,7.0,1931,419,0.0,9,53.45788043478261,72.0,15.5, ,0.0,29.14
981,2012-07-01,54660,90.5,67.0,79.0,2.95,22.5,5.5,1931,420,0.0,8,53.45788043478261,71.5,14.0, ,0.28,29.259999999999998
982,2012-07-02,54660,97.5,72.5,85.5,5.1,23.0,5.75,1931,420,0.0,13,53.45788043478261,74.0,20.5,BR HZ,0.0,29.245
983,2012-07-03,54600,95.5,77.0,86.5,9.55,24.0,10.0,1931,421,0.0,15,53.45788043478261,73.5,21.5, ,0.0,29.165
984,2012-07-04,54480,101.5,79.5,91.0,8.8,25.0,9.25,1930,422,0.0,19,53.45788043478261,75.0,26.0, ,0.0,29.18
985,2012-07-05,54480,102.5,79.0,91.0,4.8,25.0,7.25,1930,422,0.0,19,53.45788043478261,75.0,26.0,TSRA,0.14,29.225
986,2012-07-06,54420,103.5,82.5,93.5,5.7,27.5,7.1,1930,423,0.0,21,53.45788043478261,77.0,28.5, ,0.0,29.240000000000002
987,2012-07-07,54420,98.0,73.5,86.0,7.75,1.5,11.350000000000001,1930,423,0.0,14,53.45788043478261,72.5,21.0, ,0.0,29.29
988,2012-07-08,54300,85.0,71.0,78.5,12.0,3.0,12.3,1929,424,0.0,4,53.45788043478261,65.0,13.5, ,0.0,29.365000000000002
989,2012-07-09,54240,89.5,67.0,78.5,4.800000000000001,5.5,6.85,1929,425,0.0,6,53.45788043478261,65.5,13.5, ,0.0,29.354999999999997
990,2012-07-10,54240,82.5,69.0,76.0,10.350000000000001,4.0,10.6,1929,425,0.0,2,53.45788043478261,64.0,11.0, ,0.0,29.415
991,2012-07-11,54120,86.5,66.5,77.0,6.55,8.5,8.45,1928,426,0.0,3,53.45788043478261,65.0,12.0, ,0.0,29.415
992,2012-07-12,54060,90.5,68.5,80.0,7.25,11.0,8.7,1928,427,0.0,6,53.45788043478261,64.5,15.0, ,0.0,29.380000000000003
993,2012-07-13,53940,93.0,71.5,82.5,3.3,14.0,6.4,1927,428,0.0,9,53.45788043478261,69.0,17.5,TS TSRA RA BR,0.14,29.34
994,2012-07-14,53940,89.5,70.5,80.0,1.55,23.5,5.65,1927,428,0.0,7,53.45788043478261,70.0,15.0, ,0.0,29.33
995,2012-07-15,53820,95.0,70.5,83.0,2.1500000000000004,24.0,7.1,1926,429,0.0,9,53.45788043478261,71.5,18.0, ,0.0,29.32
996,2012-07-16,53700,97.5,74.5,86.5,7.85,23.5,8.399999999999999,1925,430,0.0,11,53.45788043478261,72.5,21.5, ,0.0,29.22
997,2012-07-17,53640,99.0,79.5,89.5,8.75,25.5,9.600000000000001,1925,431,0.0,15,53.45788043478261,74.0,24.5, ,0.0,29.155
998,2012-07-18,53520,92.5,71.5,82.0,5.65,4.0,8.75,1924,432,0.0,9,53.45788043478261,74.0,17.0,TS TSRA RA BR,0.7,29.21
999,2012-07-19,53400,84.0,70.5,77.5,4.6,4.5,10.25,1923,433,0.0,3,53.45788043478261,72.0,12.5,TSRA RA BR,0.845,29.22
1000,2012-07-20,53400,81.5,68.5,75.5,9.95,4.0,10.6,1923,433,0.0,1,53.45788043478261,65.5,10.5, ,0.0,29.365000000000002
1001,2012-07-21,53280,88.0,67.0,77.5,3.8499999999999996,25.0,4.6,1922,434,0.0,2,53.45788043478261,69.0,12.5, ,0.0,29.365000000000002
1002,2012-07-22,53160,89.5,71.5,81.0,5.9,20.5,6.45,1921,435,0.0,5,53.45788043478261,70.5,16.0, ,0.005,29.345
1003,2012-07-23,53040,97.5,81.0,89.5,9.9,24.0,10.65,1920,436,0.0,15,53.45788043478261,74.0,24.5,RA,0.005,29.23
1004,2012-07-24,52920,86.0,70.0,78.5,6.1,4.5,7.6,1919,437,0.0,3,53.45788043478261,70.5,13.5,TSRA RA,0.455,29.275
1005,2012-07-25,52800,100.0,72.0,86.5,9.3,20.0,12.1,1918,438,0.0,11,53.45788043478261,73.0,21.5,RA,0.005,29.02
1006,2012-07-26,52740,89.0,70.5,80.0,6.2,24.5,8.95,1918,439,0.0,5,53.45788043478261,72.5,15.0,TSRA RA,0.39,29.03
1007,2012-07-27,52620,86.5,68.0,77.5,5.050000000000001,32.5,8.75,1917,440,0.0,2,53.45788043478261,68.5,12.5, ,0.02,29.195
1008,2012-07-28,52500,82.5,69.0,76.0,6.65,5.5,8.350000000000001,1916,441,0.0,1,53.45788043478261,66.0,11.0, ,0.0,29.405
1009,2012-07-29,52380,86.5,65.5,76.0,4.5,14.5,5.8,1915,442,0.0,0,53.45788043478261,66.0,11.0,RA,0.0,29.335
1010,2012-07-30,52260,92.5,71.5,82.5,6.0,20.5,7.2,1914,443,0.0,7,53.45788043478261,69.0,17.5, ,0.0,29.215
1011,2012-07-31,52140,85.5,69.5,78.0,4.1,5.0,7.5,1913,444,0.0,3,53.45788043478261,69.5,13.0, ,0.165,29.235
1012,2012-08-01,51960,89.5,69.5,79.5,2.65,15.5,4.2,1911,445,0.0,6,53.45788043478261,69.0,14.5, ,0.0,29.215
1013,2012-08-02,51840,93.0,68.5,81.0,2.4,12.5,6.65,1910,446,0.0,7,53.45788043478261,69.0,16.0, ,0.0,29.16
1014,2012-08-03,51720,94.5,72.5,83.5,4.800000000000001,8.5,6.1,1909,447,0.0,10,53.45788043478261,72.0,18.5,BR,0.0,29.185000000000002
1015,2012-08-04,51600,94.0,71.5,83.0,4.3,19.5,6.45,1908,448,0.0,9,53.45788043478261,72.0,18.0,TS TSRA,0.6950000000000001,29.18
1016,2012-08-05,51480,84.5,68.0,76.5,6.4,30.5,8.7,1907,449,0.0,2,53.45788043478261,66.0,11.5, ,0.0,29.380000000000003
1017,2012-08-06,51360,85.5,64.5,75.5,3.1500000000000004,23.5,4.449999999999999,1906,450,0.0,1,53.45788043478261,64.0,10.5, ,0.0,29.380000000000003
1018,2012-08-07,51180,93.0,64.5,79.0,6.5,25.0,7.800000000000001,1904,451,0.0,4,53.45788043478261,67.5,14.0, ,0.0,29.240000000000002
1019,2012-08-08,51060,84.0,73.5,79.0,8.2,5.5,8.6,1903,452,0.0,5,53.45788043478261,68.0,14.0,RA,0.005,29.265
1020,2012-08-09,50940,76.0,64.5,70.5,7.15,4.0,9.399999999999999,1902,453,0.0,-4,53.45788043478261,65.5,5.5,RA BR,0.025,29.185000000000002
1021,2012-08-10,50760,76.0,61.5,69.0,13.399999999999999,35.5,14.3,1900,454,0.0,-4,53.45788043478261,60.5,4.0,TSRA RA BR,0.29000000000000004,29.22
1022,2012-08-11,50640,78.5,57.0,68.0,6.15,35.0,8.25,1859,455,0.0,-6,53.45788043478261,59.0,3.0, ,0.0,29.285
1023,2012-08-12,50520,76.5,58.0,67.5,3.55,22.0,4.25,1858,456,0.0,-7,53.45788043478261,60.5,2.5, ,0.0,29.299999999999997
1024,2012-08-13,50340,70.5,61.5,66.5,0.5,9.0,2.75,1856,457,0.0,-8,53.45788043478261,63.0,1.5,RA BR,0.37,29.265
1025,2012-08-14,50220,83.0,57.5,70.5,0.7,8.5,4.55,1855,458,0.0,-2,53.45788043478261,64.0,5.5,BR,0.005,29.23
1026,2012-08-15,50100,85.5,66.0,76.0,5.45,22.5,6.3,1854,459,0.0,3,53.45788043478261,66.0,11.0, ,0.0,29.22
1027,2012-08-16,49920,76.0,63.0,69.5,7.15,23.5,10.1,1852,500,0.0,-3,53.45788043478261,65.0,4.5,TSRA BR,0.35,29.165
1028,2012-08-17,49800,76.5,58.5,67.5,4.1,33.5,6.9,1851,501,0.0,-5,53.45788043478261,58.5,2.5, ,0.0,29.299999999999997
1029,2012-08-18,49620,77.5,55.0,66.5,2.9000000000000004,14.5,4.75,1849,502,0.0,-7,53.45788043478261,57.5,1.5, ,0.0,29.285
1030,2012-08-19,49500,79.0,60.5,70.0,1.7,9.0,3.9000000000000004,1848,503,0.0,-1,53.45788043478261,58.5,5.0, ,0.0,29.25
1031,2012-08-20,49320,75.0,59.0,67.0,2.9,6.5,5.1,1846,504,0.0,-5,53.45788043478261,60.0,2.0,TSRA RA,0.305,29.28
1032,2012-08-21,49200,79.0,55.5,67.5,2.35,11.0,4.6,1845,505,0.0,-5,53.45788043478261,58.5,2.5, ,0.0,29.380000000000003
1033,2012-08-22,49020,84.5,63.0,74.0,5.1,19.0,2.4,1843,506,-0.5,-1,53.45788043478261,60.5,2.0, ,0.0,29.37
1034,2012-08-23,48840,91.5,66.5,79.0,7.3,18.0,7.699999999999999,1842,508,0.0,7,53.45788043478261,64.0,14.0,RA,0.015,29.36
1035,2012-08-24,48660,93.5,67.5,80.5,7.6,18.5,8.350000000000001,1840,509,0.0,8,53.45788043478261,66.0,15.5, ,0.0,29.310000000000002
1036,2012-08-25,48540,93.5,68.5,81.5,7.45,18.5,8.05,1839,510,0.0,10,53.45788043478261,66.0,16.5, ,0.0,29.325
1037,2012-08-26,48360,80.0,67.0,74.0,5.1,18.0,7.3,1837,511,0.0,3,53.45788043478261,68.0,9.0,RA BR,2.115,29.32
1038,2012-08-27,48180,88.0,67.5,78.0,3.8,2.5,6.0,1835,512,0.0,7,53.45788043478261,67.0,13.0,BR,0.0,29.354999999999997
1039,2012-08-28,48060,85.5,64.0,75.0,3.8499999999999996,7.0,5.45,1834,513,0.0,5,53.45788043478261,65.5,10.0, ,0.0,29.395000000000003
1040,2012-08-29,47880,84.0,67.5,76.0,4.9,12.0,5.55,1832,514,0.0,5,53.45788043478261,65.0,11.0, ,0.0,29.36
1041,2012-08-30,47760,90.5,66.5,78.5,9.55,20.0,10.0,1831,515,0.0,7,53.45788043478261,66.0,13.5, ,0.0,29.310000000000002
1042,2012-08-31,47580,92.5,71.5,82.5,5.65,23.5,10.25,1829,516,0.0,13,53.45788043478261,70.0,17.5, ,0.0,29.35
1043,2012-09-01,47400,76.5,72.0,74.5,11.05,5.5,11.15,1827,517,0.0,5,53.45788043478261,70.0,9.5,RA,0.125,29.314999999999998
1044,2012-09-02,47280,81.5,74.0,78.0,10.9,6.0,11.399999999999999,1826,518,0.0,10,53.45788043478261,71.5,13.0, ,0.0,29.21
1045,2012-09-03,47100,87.5,72.0,80.0,4.8,6.5,5.15,1824,519,0.0,12,53.45788043478261,73.0,15.0,BR,0.0,29.200000000000003
1046,2012-09-04,46920,89.5,67.0,78.5,2.5999999999999996,7.5,7.55,1822,520,0.0,10,53.45788043478261,72.0,13.5,TSRA RA BR,0.485,29.174999999999997
1047,2012-09-05,46800,86.0,64.5,75.5,3.5999999999999996,23.0,6.75,1821,521,0.0,8,53.45788043478261,68.0,10.5,RA,0.165,29.134999999999998
1048,2012-09-06,46620,86.0,69.0,77.5,2.5,18.5,6.1,1819,522,0.0,10,53.45788043478261,67.0,12.5, ,0.0,29.21
1049,2012-09-07,46440,78.0,60.0,69.5,4.15,34.0,9.2,1817,523,0.0,2,53.45788043478261,63.5,4.5,RA BR,0.13,29.134999999999998
1050,2012-09-08,46260,73.0,55.0,64.5,8.85,30.5,11.1,1815,524,0.5,-2,53.45788043478261,56.0,0.0,RA,0.255,29.17
1051,2012-09-09,46140,72.0,55.5,64.0,8.399999999999999,35.0,9.45,1814,525,1.0,-2,53.45788043478261,56.5,0.0, ,0.0,29.375
1052,2012-09-10,45960,76.0,53.0,65.0,5.25,18.0,5.7,1812,526,0.5,-2,53.45788043478261,56.0,0.5, ,0.0,29.455
1053,2012-09-11,45780,83.5,55.5,70.0,10.5,20.0,10.9,1810,527,0.0,3,53.45788043478261,60.0,5.0, ,0.0,29.41
1054,2012-09-12,45660,86.5,63.0,75.0,9.65,21.0,9.95,1809,528,0.0,10,53.45788043478261,62.5,10.0, ,0.0,29.435
1055,2012-09-13,45480,71.5,55.0,63.5,8.25,35.5,9.95,1807,529,1.5,-2,53.45788043478261,58.0,0.0,RA,0.16,29.564999999999998
1056,2012-09-14,45300,75.5,52.5,64.5,5.35,29.5,6.75,1805,530,0.5,0,53.45788043478261,54.5,0.0, ,0.0,29.6
1057,2012-09-15,45120,79.0,52.5,66.0,1.7999999999999998,16.0,3.75,1803,531,0.0,1,53.45788043478261,55.0,1.0, ,0.0,29.505
1058,2012-09-16,44880,77.5,52.5,65.0,4.800000000000001,21.5,5.25,1760,532,1.0,-1,53.45788043478261,55.5,1.0, ,0.0,29.335
1059,2012-09-17,44700,78.5,57.0,68.0,4.9,25.5,9.0,1758,533,0.0,3,53.45788043478261,59.5,3.0,TSRA RA BR,0.21500000000000002,29.135
1060,2012-09-18,44460,63.5,48.5,56.0,11.5,32.5,11.899999999999999,1756,535,9.0,-9,53.45788043478261,47.0,0.0, ,0.0,29.245
1061,2012-09-19,44340,73.5,44.0,59.0,14.95,20.0,15.15,1755,536,6.0,-6,53.45788043478261,50.0,0.0, ,0.0,29.23
1062,2012-09-20,44160,72.0,53.5,63.0,8.2,27.5,8.95,1753,537,2.0,0,53.45788043478261,50.5,0.0, ,0.0,29.2
1063,2012-09-21,43980,60.5,50.0,55.5,1.75,29.5,6.6,1751,538,9.5,-8,53.45788043478261,50.5,0.0,RA,0.14,29.165
1064,2012-09-22,43800,59.5,45.5,53.0,10.15,29.0,11.0,1749,539,12.0,-10,53.45788043478261,46.0,0.0,RA,0.015,29.325
